"gene_id","gene_name"
"ENSMPIG00005113700244","gene_4448"
"ENSMPIG00005122520213","FAM129C"
"ENSMPIG00005068723233","AC270285.6"
"ENSMPIG00005060915243","TRIM75P"
"ENSMPIG00005003921233","TNRC18"
"ENSMPIG00005133124241","STC1"
"ENSMPIG00005003423233","AP5Z1"
"ENSMPIG00005071523243","ZNF395"
"ENSMPIG00005116423243","EPHX3"
"ENSMPIG00005045023243","ZNF346"
"ENSMPIG00005126124241","CRTC1"
"ENSMPIG00005120821213","BABAM1"
"ENSMPIG00005049422243","PLK4"
"ENSMPIG00005036224241","MYOT"
"ENSMPIG00005125822223","CRLF1"
"ENSMPIG00005082108243","ZNF555"
"ENSMPIG00005131022243","PHYHIP"
"ENSMPIG00005039924241","VDAC1"
"ENSMPIG00005036122243","PKD2L2"
"ENSMPIG00005087524243","FEM1A"
"ENSMPIG00005085316243","AC011005.1"
"ENSMPIG00005109924241","SYCE2"
"ENSMPIG00005094302243","gene_5012"
"ENSMPIG00005051417173","MGARP"
"ENSMPIG00005062021243","FSTL5"
"ENSMPIG00005086424241","UBXN6"
"ENSMPIG00005011623243","PANK3"
"ENSMPIG00005020224241","CD74"
"ENSMPIG00005058724241","LRAT"
"ENSMPIG00005026217243","PCDH1"
"ENSMPIG00005022424241","FBXO38"
"ENSMPIG00005114400244","gene_4452"
"ENSMPIG00005091901223","C3"
"ENSMPIG00005014823243","CLINT1"
"ENSMPIG00005112900244","gene_4442"
"ENSMPIG00005088824241","RPL36"
"ENSMPIG00005018020243","GLRA1"
"ENSMPIG00005059524241","KLHL2"
"ENSMPIG00005097723243","ICAM5"
"ENSMPIG00005047621243","CLK4"
"ENSMPIG00005074220203","POLRMT"
"ENSMPIG00005100123233","TIMM29"
"ENSMPIG00005025319243","ARHGAP26"
"ENSMPIG00005000622223","GET4"
"ENSMPIG00005009000244","evm.TU.scaffold0005.111"
"ENSMPIG00005136420243","CTXN1"
"ENSMPIG00005065724241","CLCN3"
"ENSMPIG00005109324243","NFIX"
"ENSMPIG00005014524241","UBLCP1"
"ENSMPIG00005078419243","PLK5"
"ENSMPIG00005125623243","UBA52"
"ENSMPIG00005108219193","C19orf57"
"ENSMPIG00005097009223","P2RY11"
"ENSMPIG00005041224241","IL13"
"ENSMPIG00005050700244","evm.TU.scaffold0005.576"
"ENSMPIG00005112601243","gene_5118"
"ENSMPIG00005025924241","RNF14"
"ENSMPIG00005027909243","PCDHGA3"
"ENSMPIG00005130024241","NPM2"
"ENSMPIG00005074521243","FSTL3"
"ENSMPIG00005133724241","GNRH1"
"ENSMPIG00005052623243","RNF150"
"ENSMPIG00005082720243","GNA15"
"ENSMPIG00005049100234","evm.TU.scaffold0005.558"
"ENSMPIG00005041424241","IL5"
"ENSMPIG00005080323233","DOT1L"
"ENSMPIG00005134824243","ZNF414"
"ENSMPIG00005117122243","PGLYRP2"
"ENSMPIG00005084609243","RAX2"
"ENSMPIG00005093802241","gene_4347"
"ENSMPIG00005081419243","LMNB2"
"ENSMPIG00005127024243","SLC25A42"
"ENSMPIG00005103511243","MBD3L3"
"ENSMPIG00005065111243","PALLD"
"ENSMPIG00005128800244","evm.TU.scaffold0005.1327"
"ENSMPIG00005015619243","FAM71B"
"ENSMPIG00005001222243","MICALL2"
"ENSMPIG00005044123233","FAF2"
"ENSMPIG00005082211243","TLE6"
"ENSMPIG00005114600244","gene_4454"
"ENSMPIG00005050422243","PCDH10"
"ENSMPIG00005050600224","evm.TU.scaffold0005.575"
"ENSMPIG00005017523243","FAM114A2"
"ENSMPIG00005096121213","FBXL12"
"ENSMPIG00005080523243","SF3A2"
"ENSMPIG00005091820223","C3"
"ENSMPIG00005131523243","AC037459.1"
"ENSMPIG00005022024241","SH3TC2"
"ENSMPIG00005125512213","KXD1"
"ENSMPIG00005027712243","PCDHGA5"
"ENSMPIG00005025622243","SPRY4"
"ENSMPIG00005024223243","POU4F3"
"ENSMPIG00005083220243","SMIM24"
"ENSMPIG00005129724241","GFRA2"
"ENSMPIG00005090818243","SLC25A23"
"ENSMPIG00005001022223","C7orf50"
"ENSMPIG00005008224241","MSX2"
"ENSMPIG00005101123243","PLPPR2"
"ENSMPIG00005122623243","COLGALT1"
"ENSMPIG00005103901243","gene_4397"
"ENSMPIG00005005923243","EIF2AK1"
"ENSMPIG00005047513243","COL23A1"
"ENSMPIG00005104605243","OLFR1352"
"ENSMPIG00005002810243","GNA12"
"ENSMPIG00005134000244","evm.TU.scaffold0005.1383"
"ENSMPIG00005101523233","CCDC151"
"ENSMPIG00005105400244","gene_4407"
"ENSMPIG00005040722243","GDF9"
"ENSMPIG00005108524241","MRI1"
"ENSMPIG00005102500244","gene_5057"
"ENSMPIG00005058524241","FGA"
"ENSMPIG00005045123243","FGFR4"
"ENSMPIG00005072222243","CLU"
"ENSMPIG00005041121243","KIF3A"
"ENSMPIG00005096724243","C19orf66"
"ENSMPIG00005100620243","DOCK6"
"ENSMPIG00005024724241","PRELID2"
"ENSMPIG00005017322243","GALNT10"
"ENSMPIG00005087121243","TNFAIP8L1"
"ENSMPIG00005051000244","evm.TU.scaffold0005.578"
"ENSMPIG00005044723243","UNC5A"
"ENSMPIG00005042102021","evm.TU.scaffold0005.482"
"ENSMPIG00005089623233","RANBP3"
"ENSMPIG00005127120243","TMEM161A"
"ENSMPIG00005131424241","SORBS3"
"ENSMPIG00005118123243","OR2Z1"
"ENSMPIG00005007624241","SIMC1"
"ENSMPIG00005114101243","gene_4449"
"ENSMPIG00005069822243","SOX7"
"ENSMPIG00005034524241","SIL1"
"ENSMPIG00005088923243","LONP1"
"ENSMPIG00005127924241","MAU2"
"ENSMPIG00005037510103","GM3045"
"ENSMPIG00005058324241","PLRG1"
"ENSMPIG00005127824241","SUGP1"
"ENSMPIG00005028220243","TAF7"
"ENSMPIG00005026422243","FCHSD1"
"ENSMPIG00005125321243","ELL"
"ENSMPIG00005101023233","TMEM205"
"ENSMPIG00005121701153","evm.TU.scaffold0005.1254"
"ENSMPIG00005076422243","ARHGAP45"
"ENSMPIG00005035924241","WNT8A"
"ENSMPIG00005107600214","evm.TU.scaffold0005.1151"
"ENSMPIG00005092801243","evm.TU.scaffold0005.1038"
"ENSMPIG00005006424243","OCM2"
"ENSMPIG00005026524241","RELL2"
"ENSMPIG00005076619203","GPX4"
"ENSMPIG00005125923243","TMEM59L"
"ENSMPIG00005012623243","NUDCD2"
"ENSMPIG00005039820243","RBP1"
"ENSMPIG00005078517243","MEX3D"
"ENSMPIG00005058011243","RNF175"
"ENSMPIG00005059222243","TLL1"
"ENSMPIG00005052800244","evm.TU.scaffold0005.600"
"ENSMPIG00005110523233","RNASEH2A"
"ENSMPIG00005020321213","TCOF1"
"ENSMPIG00005008319243","NSG2"
"ENSMPIG00005072324241","SCARA3"
"ENSMPIG00005099200244","evm.TU.scaffold0005.1084"
"ENSMPIG00005042305073","IL3"
"ENSMPIG00005081624243","GNG7"
"ENSMPIG00005008824241","CREBRF"
"ENSMPIG00005057822243","TMEM131L"
"ENSMPIG00005077316243","CIRBP"
"ENSMPIG00005057222233","TIGD4"
"ENSMPIG00005019724241","RBM22"
"ENSMPIG00005105709243","ADGRE3"
"ENSMPIG00005041721243","SLC22A4"
"ENSMPIG00005102019243","CNN1"
"ENSMPIG00005115200244","gene_4460"
"ENSMPIG00005091213133","TNFSF9"
"ENSMPIG00005028705243","PCDHB14"
"ENSMPIG00005006221243","RSPH10B"
"ENSMPIG00005058824241","RBM46"
"ENSMPIG00005028610243","PCDHB21"
"ENSMPIG00005064200244","evm.TU.scaffold0005.725"
"ENSMPIG00005052920203","IL15"
"ENSMPIG00005068416203","DEFB135"
"ENSMPIG00005019002241","evm.TU.scaffold0005.216"
"ENSMPIG00005011322243","SLIT3"
"ENSMPIG00005125020203","LRRC25"
"ENSMPIG00005075100244","evm.TU.scaffold0005.839"
"ENSMPIG00005112300244","gene_5116"
"ENSMPIG00005027108243","PCDHGA9"
"ENSMPIG00005097521243","ICAM1"
"ENSMPIG00005008921243","ATP6V0E1"
"ENSMPIG00005127723243","TM6SF2"
"ENSMPIG00005135924241","CERS4"
"ENSMPIG00005088524241","SAFB"
"ENSMPIG00005008624243","NKX2-3"
"ENSMPIG00005128221213","NDUFA13"
"ENSMPIG00005096523243","RDH8"
"ENSMPIG00005094501243","gene_4349"
"ENSMPIG00005091701223","evm.TU.scaffold0005.1024"
"ENSMPIG00005096000244","evm.TU.scaffold0005.1049"
"ENSMPIG00005102123233","ELOF1"
"ENSMPIG00005014223243","ADRA1B"
"ENSMPIG00005073421243","SHC2"
"ENSMPIG00005011100244","evm.TU.scaffold0005.133"
"ENSMPIG00005023014223","MARCOL"
"ENSMPIG00005005512123","FAM220A"
"ENSMPIG00005031522233","SLC35A4"
"ENSMPIG00005100521243","KANK2"
"ENSMPIG00005133422243","NEFM"
"ENSMPIG00005047420243","PHYKPL"
"ENSMPIG00005035304233","SLBP2"
"ENSMPIG00005076822223","GAMT"
"ENSMPIG00005105101243","gene_4403"
"ENSMPIG00005031024243","IK"
"ENSMPIG00005026808243","PCDHGB2"
"ENSMPIG00005010222243","TLX3"
"ENSMPIG00005059907241","evm.TU.scaffold0005.677"
"ENSMPIG00005116723243","AKAP8"
"ENSMPIG00005110722243","PRDX2"
"ENSMPIG00005007523233","KIAA1191"
"ENSMPIG00005046821243","TMED9"
"ENSMPIG00005038604233","CAML"
"ENSMPIG00005117313243","CYP4F8"
"ENSMPIG00005083305053","AC005551.1"
"ENSMPIG00005048900244","evm.TU.scaffold0005.556"
"ENSMPIG00005041523243","IRF1"
"ENSMPIG00005007724241","THOC3"
"ENSMPIG00005039221243","UBE2B"
"ENSMPIG00005034824241","ETF1"
"ENSMPIG00005134314243","PNMA2"
"ENSMPIG00005054823243","LSM6"
"ENSMPIG00005033500244","evm.TU.scaffold0005.383"
"ENSMPIG00005130724241","LGI3"
"ENSMPIG00005129600244","evm.TU.scaffold0005.1337"
"ENSMPIG00005010022243","FGF18"
"ENSMPIG00005054024241","OTUD4"
"ENSMPIG00005102303243","gene_5055"
"ENSMPIG00005024024241","GPR151"
"ENSMPIG00005132212213","TNFRSF10B"
"ENSMPIG00005019823243","MYOZ3"
"ENSMPIG00005086922233","LRG1"
"ENSMPIG00005027409243","PCDHGA7"
"ENSMPIG00005066200244","gene_4876"
"ENSMPIG00005121323243","ANO8"
"ENSMPIG00005122817243","MAP1S"
"ENSMPIG00005078721213","UQCR11"
"ENSMPIG00005004715243","ZNF853"
"ENSMPIG00005116321243","NOTCH3"
"ENSMPIG00005072824241","STMN4"
"ENSMPIG00005122922243","FCHO1"
"ENSMPIG00005050922243","PCDH18"
"ENSMPIG00005051320243","ELF2"
"ENSMPIG00005127520243","NCAN"
"ENSMPIG00005051824241","MGST2"
"ENSMPIG00005015122243","SOX30"
"ENSMPIG00005023822243","STK32A"
"ENSMPIG00005117811243","gene_5137"
"ENSMPIG00005112700244","gene_4441"
"ENSMPIG00005133824241","KCTD9"
"ENSMPIG00005073724241","TPGS1"
"ENSMPIG00005025822243","GNPDA1"
"ENSMPIG00005050800224","gene_4167"
"ENSMPIG00005119324241","SLC35E1"
"ENSMPIG00005058624241","FGG"
"ENSMPIG00005122318243","SLC27A1"
"ENSMPIG00005038700244","evm.TU.scaffold0005.443"
"ENSMPIG00005067311243","ADAM29"
"ENSMPIG00005039420243","PPP2CA"
"ENSMPIG00005120614243","NR2F6"
"ENSMPIG00005038821243","SEC24A"
"ENSMPIG00005073620203","MADCAM1"
"ENSMPIG00005043923243","HIGD2A"
"ENSMPIG00005014624241","RNF145"
"ENSMPIG00005071924241","SCARA5"
"ENSMPIG00005001824243","MRM2"
"ENSMPIG00005109011243","STX10"
"ENSMPIG00005043623243","KPNA7"
"ENSMPIG00005011900244","evm.TU.scaffold0005.139"
"ENSMPIG00005126518243","CERS1"
"ENSMPIG00005024424241","LARS"
"ENSMPIG00005105301243","gene_4406"
"ENSMPIG00005102600244","gene_4382"
"ENSMPIG00005027506243","PCDHGA6"
"ENSMPIG00005059422223","MSMO1"
"ENSMPIG00005006024241","AIMP2"
"ENSMPIG00005098200244","evm.TU.scaffold0005.1072"
"ENSMPIG00005013023243","GABRA1"
"ENSMPIG00005103810243","ADGRE2"
"ENSMPIG00005036821243","TRPC7"
"ENSMPIG00005084722243","MATK"
"ENSMPIG00005032222243","SLC4A9"
"ENSMPIG00005111324241","FBXW9"
"ENSMPIG00005075214243","PRTN3"
"ENSMPIG00005015723243","MED7"
"ENSMPIG00005106020243","TECR"
"ENSMPIG00005133019243","NKX2-6"
"ENSMPIG00005012722243","CCNG1"
"ENSMPIG00005081023243","LSM7"
"ENSMPIG00005052523243","TBC1D9"
"ENSMPIG00005041822243","PDLIM4"
"ENSMPIG00005135222243","ANGPTL4"
"ENSMPIG00005028410243","PCDHB15"
"ENSMPIG00005072724241","TRIM35"
"ENSMPIG00005066623243","SAP30"
"ENSMPIG00005033924241","SPATA24"
"ENSMPIG00005038224241","CATSPER3"
"ENSMPIG00005098623243","KEAP1"
"ENSMPIG00005020624241","SLC6A7"
"ENSMPIG00005136614143","TGFBR3L"
"ENSMPIG00005130324241","FAM160B2"
"ENSMPIG00005034724241","HSPA9"
"ENSMPIG00005002323243","CHST12"
"ENSMPIG00005099923243","CARM1"
"ENSMPIG00005078214243","REEP6"
"ENSMPIG00005087222223","MYDGF"
"ENSMPIG00005015324241","NIPAL4"
"ENSMPIG00005015023233","THG1L"
"ENSMPIG00005100222243","SMARCA4"
"ENSMPIG00005050515243","PABPC4L"
"ENSMPIG00005076317243","ABCA7"
"ENSMPIG00005021923243","ABLIM3"
"ENSMPIG00005048423243","SPATA5"
"ENSMPIG00005088310103","TINCR"
"ENSMPIG00005081322243","TIMM13"
"ENSMPIG00005088214243","ZNRF4"
"ENSMPIG00005129923243","XPO7"
"ENSMPIG00005002124241","EIF3B"
"ENSMPIG00005072922243","PLPP2"
"ENSMPIG00005010424241","GABRP"
"ENSMPIG00005079624243","RPS21"
"ENSMPIG00005036916163","SMIM32"
"ENSMPIG00005091115243","TUBB4A"
"ENSMPIG00005039024241","JADE2"
"ENSMPIG00005029610243","PCDHB2"
"ENSMPIG00005022118243","ADRB2"
"ENSMPIG00005049223233","INTU"
"ENSMPIG00005095717243","OR1M1"
"ENSMPIG00005035624241","KIF20A"
"ENSMPIG00005108018243","PODNL1"
"ENSMPIG00005088113243","PTPRS"
"ENSMPIG00005111123233","ASNA1"
"ENSMPIG00005065824243","HPF1"
"ENSMPIG00005128124241","TSSK6"
"ENSMPIG00005056206243","LRBA"
"ENSMPIG00005075021243","PLPPR3"
"ENSMPIG00005021324241","PPARGC1B"
"ENSMPIG00005022524243","SPINK7"
"ENSMPIG00005023223243","SPINK5"
"ENSMPIG00005044821243","HK3"
"ENSMPIG00005051724241","SETD7"
"ENSMPIG00005091300244","evm.TU.scaffold0005.1020"
"ENSMPIG00005021221243","PDE6A"
"ENSMPIG00005039723243","C12orf49"
"ENSMPIG00005015420243","CYFIP2"
"ENSMPIG00005053022243","INPP4B"
"ENSMPIG00005110821243","JUNB"
"ENSMPIG00005056900244","evm.TU.scaffold0005.641"
"ENSMPIG00005084420243","APBA3"
"ENSMPIG00005108623233","CCDC130"
"ENSMPIG00005036421243","HNRNPA0"
"ENSMPIG00005075923233","WDR18"
"ENSMPIG00005035823243","NME5"
"ENSMPIG00005036500244","evm.TU.scaffold0005.418"
"ENSMPIG00005104900244","gene_5080"
"ENSMPIG00005135024243","MARCH2"
"ENSMPIG00005058219243","DCHS2"
"ENSMPIG00005122022243","MVB12A"
"ENSMPIG00005120918243","ANKLE1"
"ENSMPIG00005101720243","ELAVL3"
"ENSMPIG00005113100244","gene_4443"
"ENSMPIG00005038924243","SAR1B"
"ENSMPIG00005032509233","CYSTM1"
"ENSMPIG00005004824243","C7orf26"
"ENSMPIG00005019924241","SYNPO"
"ENSMPIG00005094801243","gene_5015"
"ENSMPIG00005075420243","CFD"
"ENSMPIG00005067024241","CEP44"
"ENSMPIG00005067602243","evm.TU.scaffold0005.760"
"ENSMPIG00005040522223","LEAP2"
"ENSMPIG00005095500244","evm.TU.scaffold0005.1042"
"ENSMPIG00005072024241","PBK"
"ENSMPIG00005026722243","DIAPH1"
"ENSMPIG00005076523233","POLR2E"
"ENSMPIG00005047817243","IL2"
"ENSMPIG00005107823243","RFX1"
"ENSMPIG00005055200234","evm.TU.scaffold0005.624"
"ENSMPIG00005105000244","gene_5081"
"ENSMPIG00005045818243","SLC34A1"
"ENSMPIG00005115300244","gene_4461"
"ENSMPIG00005118718243","AP1M1"
"ENSMPIG00005096324241","OLFM2"
"ENSMPIG00005087322243","DPP9"
"ENSMPIG00005060700244","evm.TU.scaffold0005.685"
"ENSMPIG00005013221243","GABRB2"
"ENSMPIG00005092111243","SH2D3A"
"ENSMPIG00005040623233","UQCRQ"
"ENSMPIG00005004114243","ACTB"
"ENSMPIG00005012424241","MAT2B"
"ENSMPIG00005104701243","gene_5079"
"ENSMPIG00005128419243","CILP2"
"ENSMPIG00005113206243","OR7A17"
"ENSMPIG00005004619243","ZNF316"
"ENSMPIG00005041022243","SEPT8"
"ENSMPIG00005109724241","CALR"
"ENSMPIG00005103100244","gene_4391"
"ENSMPIG00005078902243","ONECUT3"
"ENSMPIG00005123420243","SLC5A5"
"ENSMPIG00005062120203","UQCR10"
"ENSMPIG00005013824241","FABP6"
"ENSMPIG00005065022243","DDX60"
"ENSMPIG00005067801243","evm.TU.scaffold0005.763"
"ENSMPIG00005018920243","CCDC69"
"ENSMPIG00005079000244","evm.TU.scaffold0005.886"
"ENSMPIG00005009422243","SH3PXD2B"
"ENSMPIG00005018824241","GM2A"
"ENSMPIG00005135523233","RPS28"
"ENSMPIG00005016724241","GEMIN5"
"ENSMPIG00005032923243","NRG2"
"ENSMPIG00005046522243","DOK3"
"ENSMPIG00005061721243","NPY5R"
"ENSMPIG00005064122243","RBX1"
"ENSMPIG00005069024241","GATA4"
"ENSMPIG00005077119243","EFNA2"
"ENSMPIG00005080222223","AP3D1"
"ENSMPIG00005051624241","RAB33B"
"ENSMPIG00005045423243","PRELID1"
"ENSMPIG00005040321213","ZCCHC10"
"ENSMPIG00005100920243","RAB3D"
"ENSMPIG00005131222243","SLC39A14"
"ENSMPIG00005037123243","TGFBI"
"ENSMPIG00005076121213","TMEM259"
"ENSMPIG00005121418183","GTPBP3"
"ENSMPIG00005030406243","PCDHA1"
"ENSMPIG00005016400164","evm.TU.scaffold0005.186"
"ENSMPIG00005124919213","GDF15"
"ENSMPIG00005068313133","DEFB131A"
"ENSMPIG00005040221243","HSPA4"
"ENSMPIG00005023721243","DPYSL3"
"ENSMPIG00005003220233","SDK1"
"ENSMPIG00005077722243","STK11"
"ENSMPIG00005103008243","GM14443"
"ENSMPIG00005062723243","PPID"
"ENSMPIG00005129424241","LZTS1"
"ENSMPIG00005009724241","STK10"
"ENSMPIG00005016200234","evm.TU.scaffold0005.184"
"ENSMPIG00005024323243","RBM27"
"ENSMPIG00005060000244","evm.TU.scaffold0005.678"
"ENSMPIG00005064500244","evm.TU.scaffold0005.726"
"ENSMPIG00005001521243","TMEM184A"
"ENSMPIG00005011221213","SPDL1"
"ENSMPIG00005062624241","ETFDH"
"ENSMPIG00005136021243","CCL25"
"ENSMPIG00005113301243","gene_4445"
"ENSMPIG00005003822223","SLC29A4"
"ENSMPIG00005018719243","SLC36A3"
"ENSMPIG00005095921213","MUC16"
"ENSMPIG00005008422243","CPEB4"
"ENSMPIG00005105200244","gene_4405"
"ENSMPIG00005052323243","ELMOD2"
"ENSMPIG00005132821243","SLC25A37"
"ENSMPIG00005111419243","GNG14"
"ENSMPIG00005132524243","R3HCC1"
"ENSMPIG00005012521223","HMMR"
"ENSMPIG00005090324241","ALKBH7"
"ENSMPIG00005036700244","evm.TU.scaffold0005.421"
"ENSMPIG00005134524241","ADRA1A"
"ENSMPIG00005080716173","JSRP1"
"ENSMPIG00005102401233","evm.TU.scaffold0005.1115"
"ENSMPIG00005080421213","PLEKHJ1"
"ENSMPIG00005014124241","TTC1"
"ENSMPIG00005019401243","evm.TU.scaffold0005.223"
"ENSMPIG00005128524243","GMIP"
"ENSMPIG00045000200244","evm.TU.scaffold0045.19"
"ENSMPIG00045001100244","evm.TU.scaffold0045.22"
"ENSMPIG00045000900244","evm.TU.scaffold0045.16"
"ENSMPIG00045000500244","evm.TU.scaffold0045.11"
"ENSMPIG00045000700244","evm.TU.scaffold0045.14"
"ENSMPIG00045000800244","evm.TU.scaffold0045.15"
"ENSMPIG00045000100074","gene_18526"
"ENSMPIG00045000300234","evm.TU.scaffold0045.1"
"ENSMPIG00045000412243","IGHV2-7"
"ENSMPIG00045001000244","evm.TU.scaffold0045.17"
"ENSMPIG00045000600244","evm.TU.scaffold0045.13"
"ENSMPIG00037001622223","MED9"
"ENSMPIG00037005405243","NCOR1"
"ENSMPIG00037002924241","LLGL1"
"ENSMPIG00037000402243","evm.TU.scaffold0037.6"
"ENSMPIG00037002520243","DRG2"
"ENSMPIG00037005222223","ZSWIM7"
"ENSMPIG00037000522223","NATD1"
"ENSMPIG00037006000244","gene_18329"
"ENSMPIG00037006400244","evm.TU.scaffold0037.70"
"ENSMPIG00037006121243","TRPV2"
"ENSMPIG00037003923243","B9D1"
"ENSMPIG00037001224241","MPRIP"
"ENSMPIG00037000823243","DHRS7B"
"ENSMPIG00037003721243","GRAP"
"ENSMPIG00037001723243","RASD1"
"ENSMPIG00037006520243","ZNF160"
"ENSMPIG00037005022243","SPECC1"
"ENSMPIG00037003423243","AC127537.3"
"ENSMPIG00037005122243","ADORA2B"
"ENSMPIG00037002324241","ATPAF2"
"ENSMPIG00037002121243","TOM1L2"
"ENSMPIG00037001824241","PEMT"
"ENSMPIG00037002605233","evm.TU.scaffold0037.30"
"ENSMPIG00037004823233","AKAP10"
"ENSMPIG00037004524243","ALDH3A1"
"ENSMPIG00037004319243","SLC47A1"
"ENSMPIG00037000224243","KCNJ12"
"ENSMPIG00037002424241","GID4"
"ENSMPIG00037000923243","USP22"
"ENSMPIG00037004411243","SLC47A2"
"ENSMPIG00037003623243","SLC5A10"
"ENSMPIG00037004224241","RNF112"
"ENSMPIG00037004600224","evm.TU.scaffold0037.51"
"ENSMPIG00037005324241","TTC19"
"ENSMPIG00037000600244","evm.TU.scaffold0037.8"
"ENSMPIG00037003122243","MIEF2"
"ENSMPIG00037000100244","evm.TU.scaffold0037.1"
"ENSMPIG00037005723233","CENPV"
"ENSMPIG00037003218243","TOP3A"
"ENSMPIG00037004722243","ULK2"
"ENSMPIG00037001321213","PLD6"
"ENSMPIG00037006223233","LRRC75A"
"ENSMPIG00037002721243","MYO15A"
"ENSMPIG00037005800244","gene_18293"
"ENSMPIG00037004902231","evm.TU.scaffold0037.55"
"ENSMPIG00037004019243","MAPK7"
"ENSMPIG00037002224241","DRC3"
"ENSMPIG00037000300244","evm.TU.scaffold0037.5"
"ENSMPIG00037001922243","RAI1"
"ENSMPIG00037002021243","SREBF1"
"ENSMPIG00037004124241","MFAP4"
"ENSMPIG00037003824241","EPN2"
"ENSMPIG00037000724241","TMEM11"
"ENSMPIG00037001424241","FLCN"
"ENSMPIG00037001123233","TNFRSF13B"
"ENSMPIG00037001524241","COPS3"
"ENSMPIG00037006300234","evm.TU.scaffold0037.68"
"ENSMPIG00037005916243","UBC"
"ENSMPIG00037006600244","evm.TU.scaffold0037.74"
"ENSMPIG00037003023233","FLII"
"ENSMPIG00037005622223","PIGL"
"ENSMPIG00037003521243","PRPSAP2"
"ENSMPIG00037005517243","NCOR1"
"ENSMPIG00037003321213","SMCR8"
"ENSMPIG00037002822223","ALKBH5"
"ENSMPIG00004039922223","NDUFAF1"
"ENSMPIG00004039821213","NUSAP1"
"ENSMPIG00004012624243","AL139353.1"
"ENSMPIG00004065922243","ARF6"
"ENSMPIG00004022123243","LRP10"
"ENSMPIG00004016110243","RIPK3"
"ENSMPIG00004037923233","KNL1"
"ENSMPIG00004012202233","AKAP6"
"ENSMPIG00004064722243","FEM1B"
"ENSMPIG00004060824241","RASL12"
"ENSMPIG00004088220243","TMEM63C"
"ENSMPIG00004034124241","ARHGAP11A"
"ENSMPIG00004060201243","evm.TU.scaffold0004.618"
"ENSMPIG00004078822243","PLEKHH1"
"ENSMPIG00004034923233","C15orf41"
"ENSMPIG00004004823233","ARMC4"
"ENSMPIG00004050524241","TNFAIP8L3"
"ENSMPIG00004066623243","MAP4K5"
"ENSMPIG00004032923243","LPCAT4"
"ENSMPIG00004061524241","PARP16"
"ENSMPIG00004007924241","SSTR1"
"ENSMPIG00004053624241","PIGB"
"ENSMPIG00004094023243","SLC24A4"
"ENSMPIG00004095519223","FAM181A"
"ENSMPIG00004063719243","SMAD6"
"ENSMPIG00004075514243","evm.TU.scaffold0004.802"
"ENSMPIG00004106502221","evm.TU.scaffold0004.1213"
"ENSMPIG00004085422243","FCF1"
"ENSMPIG00004023514223","TRAV13-1"
"ENSMPIG00004102618243","AL139300.1"
"ENSMPIG00004028108233","RNASE1"
"ENSMPIG00004028600234","evm.TU.scaffold0004.306"
"ENSMPIG00004041923243","LRRC57"
"ENSMPIG00004085222243","LTBP2"
"ENSMPIG00004026024241","NDRG2"
"ENSMPIG00004047724241","SQOR"
"ENSMPIG00004020124241","SLC22A17"
"ENSMPIG00004034701243","ATP5A1"
"ENSMPIG00004069924241","WDHD1"
"ENSMPIG00004059024243","CIAO2A"
"ENSMPIG00004032409243","OLFR1305"
"ENSMPIG00004004116243","CNIH2"
"ENSMPIG00004020324243","BCL2L2-PABPN1"
"ENSMPIG00004000721243","CCNY"
"ENSMPIG00004087820243","LRRC74A"
"ENSMPIG00004030401243","evm.TU.scaffold0004.325"
"ENSMPIG00004032015243","OLFR1277"
"ENSMPIG00004020022243","EFS"
"ENSMPIG00004036522243","BUB1B"
"ENSMPIG00004003000234","gene_2989"
"ENSMPIG00004037524241","BAHD1"
"ENSMPIG00004082823233","DCAF4L1"
"ENSMPIG00004081221243","SLC8A3"
"ENSMPIG00004080824243","SRSF5"
"ENSMPIG00004061600224","evm.TU.scaffold0004.632"
"ENSMPIG00004106211243","IGHV5-17"
"ENSMPIG00004083023243","RBM25"
"ENSMPIG00004035924241","THBS1"
"ENSMPIG00004068422243","PSMC6"
"ENSMPIG00004020422243","PPP1R3E"
"ENSMPIG00004100523233","SYNE3"
"ENSMPIG00004040700244","evm.TU.scaffold0004.417"
"ENSMPIG00004000800234","evm.TU.scaffold0004.10"
"ENSMPIG00004053724241","CCPG1"
"ENSMPIG00004063024241","DIS3L"
"ENSMPIG00004022700244","evm.TU.scaffold0004.249"
"ENSMPIG00004023912203","TRAV9-1"
"ENSMPIG00004060921213","KBTBD13"
"ENSMPIG00004044523233","HYPK"
"ENSMPIG00004094901243","evm.TU.scaffold0004.1031"
"ENSMPIG00004015823243","NYNRIN"
"ENSMPIG00004000912243","CREM"
"ENSMPIG00004053923243","DNAAF4"
"ENSMPIG00004021124241","ACIN1"
"ENSMPIG00004042422243","UBR1"
"ENSMPIG00004078110243","GPHN"
"ENSMPIG00004100924241","TECPR2"
"ENSMPIG00004020904243","LMLN2"
"ENSMPIG00004104622223","NUDT14"
"ENSMPIG00004064120203","C15ORF61"
"ENSMPIG00004019014243","DHRS2"
"ENSMPIG00004016223243","ADCY4"
"ENSMPIG00004036424241","BMF"
"ENSMPIG00004043423233","TP53BP1"
"ENSMPIG00004048921243","SHC4"
"ENSMPIG00004063223243","MAP2K1"
"ENSMPIG00004073000244","gene_3309"
"ENSMPIG00004016523243","CIDEB"
"ENSMPIG00004025120243","RPGRIP1"
"ENSMPIG00004043718243","CKMT1A"
"ENSMPIG00004049124241","SECISBP2L"
"ENSMPIG00004022422223","MRPL52"
