"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"TLK1","",0,"scaffold0004:46078703|46079757",1,"",0,"",0,"scaffold0012:46018514|46038840;scaffold0012:46018514|46057012;scaffold0012:46064764|46071609;scaffold0012:46104405|46108884",4,"NW_017738970.1:12757260|12769864",1
"TANC1","",0,"scaffold0004:55597087|55599403",1,"",0,"",0,"scaffold0012:55584931|55586282",1,"NW_017738970.1:3051352|3063634",1
"GTDC1","",0,"scaffold0004:68316274|68338466",1,"",0,"",0,"scaffold0012:67924133|67927267",1,"NW_017739034.1:3049837|3053571",1
"PTPN4","",0,"scaffold0004:85123370|85164237;scaffold0004:85123370|85173468;scaffold0004:85169336|85173468;scaffold0004:85208533|85225443;scaffold0004:85246186|85249755;scaffold0004:85259347|85262514;scaffold0004:85259347|85268997",7,"",0,"",0,"scaffold0026:8666429|8681006;scaffold0026:8698895|8701575;scaffold0026:8806957|8816042",3,"NW_017739576.1:460685|465211",1
"EPB41L5","",0,"scaffold0004:85416705|85431004;scaffold0004:85416705|85436728",2,"",0,"",0,"scaffold0026:8435298|8448596",1,"NW_017739576.1:501814|511858;NW_017739576.1:545186|548160;NW_017739576.1:545186|555748;NW_017739576.1:593902|597443;NW_017739576.1:593902|603601;NW_017739576.1:593902|607037;NW_017739576.1:593902|613160",7
"CUL3","",0,"scaffold0004:8574989|8594906",1,"",0,"",0,"scaffold0012:26193418|26216044",1,"NW_017739302.1:21491|41595",1
"CLASP1","",0,"scaffold0004:86573059|86575011;scaffold0004:86573059|86582567;scaffold0004:86613026|86618611;scaffold0004:86613026|86632488;scaffold0004:86737383|86746671;scaffold0004:86800859|86801339",6,"",0,"",0,"scaffold0026:7144156|7144635;scaffold0026:7293666|7300390;scaffold0026:7297061|7300390",3,"NW_017739200.1:1845898|1855819;NW_017739200.1:2032425|2032905",2
"SAP130","",0,"scaffold0004:93347317|93348794;scaffold0004:93353952|93356955;scaffold0004:93374887|93376954",3,"",0,"",0,"scaffold0026:751953|757457;scaffold0026:757315|765130",2,"NW_017739710.1:495775|522900",1
"UGGT1","",0,"scaffold0004:93466231|93474655;scaffold0004:93472016|93474655;scaffold0004:93474524|93493005;scaffold0004:93549486|93554633;scaffold0004:93573474|93578906;scaffold0004:93573474|93581098;scaffold0004:93599372|93604592",7,"",0,"",0,"scaffold0026:478178|484593;scaffold0026:479864|484593;scaffold0026:483882|484593;scaffold0026:497759|505873;scaffold0026:528278|567173;scaffold0026:567041|571646;scaffold0026:567041|581010;scaffold0026:643311|645219",8,"NW_017739710.1:279670|286724",1
"JADE1","",0,"scaffold0005:13034755|13049345;scaffold0005:13034755|13051719",2,"",0,"",0,"scaffold0005:42956443|42958615",1,"NW_017739195.1:2286167|2317298;NW_017739195.1:2299553|2304541",2
"SEC24A","",0,"scaffold0005:1846996|1850204;scaffold0005:1848061|1854008;scaffold0005:1861542|1870554;scaffold0005:1870395|1887150;scaffold0005:1871334|1873659;scaffold0005:1871334|1887150;scaffold0005:1881939|1887150;scaffold0005:1884400|1887150;scaffold0005:1889297|1892199;scaffold0005:1892989|1894784;scaffold0005:1899061|1899538",11,"",0,"",0,"scaffold0005:33439856|33444017;scaffold0005:33456171|33459731;scaffold0005:33457848|33459731;scaffold0005:33457848|33462892;scaffold0005:33464312|33467903;scaffold0005:33473041|33473518",6,"NW_017739078.1:835194|850520;NW_017739078.1:857719|859803",2
"INPP4B","",0,"scaffold0005:21098876|21103968;scaffold0005:21119949|21132891;scaffold0005:21324918|21365693",3,"",0,"",0,"scaffold0005:50307939|50317623;scaffold0005:50334838|50356573",2,"NW_017738992.1:3770239|3793163;NW_017738992.1:3790852|3793163;NW_017738992.1:3894174|3911009;NW_017738992.1:3982945|4017015",4
"OTUD4","",0,"scaffold0005:22826548|22828205",1,"",0,"",0,"scaffold0005:51855959|51856433",1,"NW_017738992.1:2427523|2430197;NW_017738992.1:2427523|2430970",2
"SLC10A7","",0,"scaffold0005:23732386|23742185",1,"",0,"",0,"scaffold0005:52771813|52775957;scaffold0005:52771813|52781561",2,"NW_017738992.1:1502996|1508058",1
"DCLK2","",0,"scaffold0005:26393049|26393384",1,"",0,"",0,"scaffold0005:55349367|55349702;scaffold0005:55447294|55447805",2,"NW_017738952.1:2948622|2948954",1
"GATB","",0,"scaffold0005:27622996|27625126",1,"",0,"",0,"scaffold0005:56580348|56583454",1,"NW_017738952.1:1784330|1788228;NW_017738952.1:1784330|1801389",2
"TMEM131L","",0,"scaffold0005:28949379|28958531",1,"5:150924209|150927274",1,"",0,"scaffold0005:57951522|57958669",1,"",0
"KLHL2","",0,"scaffold0005:30863040|30865179",1,"",0,"",0,"scaffold0005:59649084|59697626;scaffold0005:59679880|59697626;scaffold0005:59689317|59697626",3,"NW_017739136.1:172817|206706;NW_017739136.1:221644|232682",2
"RAPGEF2","",0,"scaffold0005:34735851|34745403;scaffold0005:34799840|34802159;scaffold0005:34799840|34849122;scaffold0005:34827550|34849122",4,"",0,"",0,"scaffold0005:63547140|63553887;scaffold0005:63613106|63615427",2,"NW_017739015.1:6923285|6931309;NW_017739015.1:6988686|7033666",2
"SH3RF1","",0,"scaffold0005:39301743|39302102",1,"",0,"",0,"scaffold0005:68120733|68121937",1,"NW_017739000.1:2544560|2545754",1
"NEK1","",0,"scaffold0005:39576569|39583189",1,"",0,"",0,"scaffold0005:68344497|68345739;scaffold0005:68360044|68374057;scaffold0005:68411594|68422335",3,"NW_017739000.1:2735054|2742864;NW_017739000.1:2776687|2782785",2
"HMBOX1","",0,"scaffold0005:45554372|45554526;scaffold0005:45554372|45565245",2,"",0,"",0,"scaffold0005:74765126|74782685",1,"NW_017739015.1:5453409|5463788;NW_017739015.1:5493505|5502656",2
"INTS9","",0,"scaffold0005:45723121|45724169;scaffold0005:45723121|45732710",2,"",0,"",0,"scaffold0005:74980304|74981285",1,"NW_017739015.1:5630403|5631448",1
"EXTL3","",0,"scaffold0005:45767262|45780613;scaffold0005:45772823|45780613",2,"",0,"",0,"scaffold0005:75034148|75047562",1,"NW_017739015.1:5680556|5688083",1
"PTK2B","",0,"scaffold0005:46945284|46947407;scaffold0005:46945284|46965269;scaffold0005:46965028|46965269",3,"",0,"",0,"scaffold0005:76245478|76247747",1,"NW_017739015.1:6767107|6767348",1
"DOT1L","",0,"scaffold0005:48905418|48907870",1,"",0,"",0,"scaffold0005:78040840|78042254",1,"NW_017739128.1:2242156|2244575",1
"KDM4B","",0,"scaffold0005:50892886|50894261;scaffold0005:50892886|50897226;scaffold0005:50949556|50949753",3,"19:4977044|4978523",1,"",0,"",0,"NW_017739128.1:212918|222405;NW_017739128.1:242576|250892;NW_017739128.1:279423|283525",3
"DNMT1","",0,"scaffold0005:53136083|53136276;scaffold0005:53166308|53167571",2,"19:9890719|9893473;19:9896058|9903745",2,"",0,"scaffold0005:83216136|83220145",1,"",0
"NFIX","",0,"scaffold0005:56016280|56023315;scaffold0005:56016280|56025494;scaffold0005:56023139|56025494;scaffold0005:56028048|56030250;scaffold0005:56081315|56081847",5,"",0,"",0,"scaffold0005:87478960|87483942",1,"NW_017739152.1:1050164|1052411;NW_017739152.1:1054946|1057161;NW_017739152.1:1100533|1101065",3
"EPS15L1","",0,"scaffold0005:57344389|57347142;scaffold0005:57351872|57354466;scaffold0005:57360931|57367114;scaffold0005:57366956|57372204;scaffold0005:57371970|57372204;scaffold0005:57371970|57379246",6,"",0,"",0,"scaffold0005:89565213|89574626;scaffold0005:89588527|89588761",2,"NW_017739043.1:682934|685521",1
"MYO9B","",0,"scaffold0005:57852255|57853151;scaffold0005:57887499|57888090",2,"",0,"",0,"scaffold0005:90048885|90049780;scaffold0005:90088559|90089149;scaffold0005:90111933|90112497",3,"NW_017739043.1:1133640|1134536;NW_017739043.1:1166857|1168032;NW_017739043.1:1174406|1184339",3
"GATAD2A","",0,"scaffold0005:59515861|59538352;scaffold0005:59538084|59538352;scaffold0005:59565059|59565451",3,"",0,"",0,"scaffold0005:91880624|91904895;scaffold0005:91904629|91904895;scaffold0005:91904634|91904895",3,"NW_017739043.1:2580600|2604982",1
"TRRAP","",0,"scaffold0005:6736959|6739038;scaffold0005:6765058|6766485;scaffold0005:6794619|6797124;scaffold0005:6799448|6802248",4,"3:41066837|41070508",1,"",0,"scaffold0005:37451226|37452865",1,"",0
"RNF145","",0,"scaffold0005:74558078|74561032;scaffold0005:74558078|74578465;scaffold0005:74578356|74584497;scaffold0005:74584294|74584497",4,"",0,"",0,"scaffold0005:14559619|14573606",1,"NW_017738933.1:1697420|1714213;NW_017738933.1:1697420|1714957;NW_017738933.1:1708207|1714213",3
"LMTK2","",0,"scaffold0005:85942590|85943200;scaffold0005:85960666|85977795;scaffold0005:85960666|85980912;scaffold0005:85972041|85977795;scaffold0005:85972041|85980912;scaffold0005:85972041|85986635",6,"",0,"",0,"scaffold0005:3184614|3189288;scaffold0005:3184614|3194286",2,"NW_017739608.1:453476|471533",1
"RNF216","",0,"scaffold0005:86774509|86782956",1,"",0,"",0,"scaffold0005:2469476|2479810;scaffold0005:2538524|2541236;scaffold0005:2548443|2549295",3,"NW_017739300.1:407246|416347",1
"TNRC18","",0,"scaffold0005:86990267|86996306;scaffold0005:86990267|87001171;scaffold0005:87000734|87007921",3,"",0,"",0,"scaffold0005:2280076|2283010;scaffold0005:2286917|2296060",2,"NW_017739300.1:583559|585833",1
"SUN1","",0,"scaffold0005:89302956|89309522;scaffold0005:89311701|89312893;scaffold0005:89318321|89319623;scaffold0005:89318321|89327366",4,"",0,"",0,"scaffold0005:362904|364133;scaffold0005:374058|375311;scaffold0005:379774|381949",3,"NW_017739174.1:910736|918863",1
"SPATA5","",0,"scaffold0005:9124904|9128407;scaffold0005:9124904|9131235;scaffold0005:9130979|9131235;scaffold0005:9175835|9201695",4,"5:120812992|120905786",1,"",0,"",0,"NW_017739092.1:1294316|1308037;NW_017739092.1:1294316|1322335",2
"TPP2","",0,"scaffold0006:13307742|13316696",1,"",0,"",0,"scaffold0020:37562591|37573226",1,"NW_017738995.1:44865|62893",1
"RNF219","",0,"scaffold0006:32815841|32825239",1,"",0,"",0,"scaffold0001:17070199|17079951",1,"NW_017739105.1:1002258|1005866;NW_017739105.1:1002258|1010677",2
"SLAIN1","",0,"scaffold0006:33717125|33726873;scaffold0006:33717125|33753362;scaffold0006:33724145|33753362",3,"17:59527762|59562744",1,"",0,"scaffold0001:17837041|17840087;scaffold0001:17837041|17864064",2,"",0
"PSD3","",0,"scaffold0006:3507736|3511857",1,"8:18946944|18952495",1,"",0,"",0,"NW_017739099.1:1047837|1066589;NW_017739099.1:1061406|1066589;NW_017739099.1:1112656|1113052;NW_017739099.1:1112656|1116886;NW_017739099.1:1112656|1161323;NW_017739099.1:886807|889690;NW_017739099.1:886807|931726",7
"MCF2L","",0,"scaffold0006:4943769|4947273",1,"",0,"",0,"scaffold0020:29293464|29294863",1,"NW_017739159.1:1451114|1471207",1
"TDRD3","",0,"scaffold0006:49515686|49565783;scaffold0006:49521843|49530104;scaffold0006:49534871|49565783",3,"",0,"",0,"scaffold0001:33564409|33567314",1,"NW_017739243.1:1727781|1746209",1
"WBP4","",0,"scaffold0006:57181460|57193233",1,"",0,"",0,"scaffold0001:41501051|41501334",1,"NW_017739338.1:70476|73578",1
"VWA8","",0,"scaffold0006:57590882|57593172;scaffold0006:57617031|57620674;scaffold0006:57821940|57904514;scaffold0006:57888221|57891013;scaffold0006:57888221|57923644;scaffold0006:57907923|57909333",6,"",0,"",0,"scaffold0001:42124302|42130785;scaffold0001:42203863|42219201;scaffold0001:42296697|42314870;scaffold0001:42296697|42328921;scaffold0001:42303657|42310430;scaffold0001:42303657|42328921",6,"NW_017739575.1:366285|385661;NW_017739575.1:366285|399213",2
"AKAP11","",0,"scaffold0006:58402784|58409387",1,"",0,"",0,"scaffold0001:42676028|42678605",1,"NW_017739217.1:273203|278890",1
"COG3","",0,"scaffold0006:61748811|61751078;scaffold0006:61771909|61783441;scaffold0006:61771909|61794294",3,"",0,"",0,"scaffold0001:45969783|45970685;scaffold0001:46022135|46029151",2,"NW_017739377.1:837636|845722",1
"FNDC3A","",0,"scaffold0006:63301118|63301854;scaffold0006:63308116|63311644",2,"",0,"",0,"scaffold0001:47615168|47615902;scaffold0001:47623755|47627295",2,"NW_017739179.1:2123115|2126466;NW_017739179.1:2182548|2219604",2
"RCBTB1","",0,"scaffold0006:63831445|63842026",1,"",0,"",0,"scaffold0001:48112233|48112935",1,"NW_017739179.1:1739406|1740308;NW_017739179.1:1739406|1743633",2
"SUCLA2","",0,"scaffold0006:69528119|69528564",1,"",0,"",0,"scaffold0001:53407124|53407573",1,"NW_017739179.1:3058324|3064666",1
"NBEA","",0,"scaffold0006:75919369|75968190;scaffold0006:76081660|76099075;scaffold0006:76091962|76094946",3,"",0,"",0,"scaffold0001:59465041|59469120;scaffold0001:59465041|59476372;scaffold0001:59577124|59578052;scaffold0001:59708400|59716191;scaffold0001:59708400|59732866",5,"NW_017739040.1:2736767|2739327;NW_017739040.1:2890521|2916672;NW_017739040.1:2912491|2916672",3
"FOCAD","",0,"scaffold0007:10036882|10040332;scaffold0007:9988040|10010250",2,"",0,"",0,"scaffold0013:13407771|13413434",1,"NW_017739229.1:332524|335862;NW_017739229.1:410224|437563",2
"DENND4C","",0,"scaffold0007:11245164|11246318;scaffold0007:11259766|11261357;scaffold0007:11274700|11282128;scaffold0007:11287870|11302556;scaffold0007:11293337|11295139;scaffold0007:11298690|11302556;scaffold0007:11298690|11307016",7,"",0,"",0,"scaffold0013:14479322|14480817;scaffold0013:14506008|14506823;scaffold0013:14528670|14539313",3,"NW_017739229.1:1503492|1514183;NW_017739229.1:1539532|1549670",2
"KDM4C","",0,"scaffold0007:21570647|21573226;scaffold0007:21570647|21599565;scaffold0007:21596075|21599565;scaffold0007:21627445|21630800;scaffold0007:21713306|21750397;scaffold0007:21782734|21790061;scaffold0007:21789885|21799543",7,"",0,"",0,"scaffold0013:24547824|24566813;scaffold0013:24754433|24771953;scaffold0013:24754433|24797549",3,"NW_017738969.1:2665236|2669681;NW_017738969.1:2665236|2681908;NW_017738969.1:2665236|2701352;NW_017738969.1:2665236|2733188;NW_017738969.1:2681858|2733188;NW_017738969.1:2728686|2733188",6
"JAK2","",0,"scaffold0007:22948473|22956713;scaffold0007:22955092|22956713",2,"",0,"",0,"scaffold0013:25994039|26000374",1,"NW_017738927.1:77669|77815;NW_017738927.1:77669|95402",2
"VPS13A","",0,"scaffold0007:33681475|33688195",1,"",0,"",0,"scaffold0013:36624690|36625943",1,"NW_017739042.1:3952895|3955847",1
"NFX1","",0,"scaffold0007:41277922|41278903",1,"",0,"",0,"scaffold0013:44022101|44023372;scaffold0013:44042641|44043512",2,"NW_017738929.1:3986158|3994073",1
"CLTA","",0,"scaffold0007:43158779|43163591",1,"",0,"",0,"scaffold0013:45793115|45800920",1,"NW_017738980.1:979879|984092",1
"PTBP3","",0,"scaffold0007:54432710|54436279;scaffold0007:54446383|54448120;scaffold0007:54453634|54476364",3,"",0,"",0,"scaffold0013:56871061|56872136;scaffold0013:56871061|56875761",2,"NW_017739211.1:3631727|3633469;NW_017739211.1:3641643|3652624;NW_017739211.1:3641643|3666898",3
"FBXW2","",0,"scaffold0007:55656772|55661004",1,"",0,"",0,"scaffold0013:59381066|59388142;scaffold0013:59387061|59388142",2,"NW_017738998.1:5092016|5095355;NW_017738998.1:5092016|5097680",2
"RABGAP1","",0,"scaffold0007:62449278|62467204;scaffold0007:62496244|62500885;scaffold0007:62527903|62551780;scaffold0007:62551143|62551780;scaffold0007:62559551|62563029",5,"",0,"",0,"scaffold0013:65007676|65009780;scaffold0013:65058897|65062638",2,"NW_017738979.1:136332|136532;NW_017738979.1:166960|169419;NW_017738979.1:166960|187502",3
"DENND1A","",0,"scaffold0007:63096418|63106536;scaffold0007:63096418|63131213",2,"15:16916760|16928553",1,"",0,"scaffold0013:65634724|65642177;scaffold0013:65634724|65668998",2,"",0
"MAPKAP1","",0,"scaffold0007:64202122|64218194;scaffold0007:64202122|64249776;scaffold0007:64316479|64325134;scaffold0007:64316479|64327817;scaffold0007:64316479|64335264",5,"",0,"",0,"scaffold0013:66728894|66763197;scaffold0013:66744066|66763197;scaffold0013:66865915|66868664;scaffold0013:66865915|66871573;scaffold0013:66865915|66879203",5,"NW_017738979.1:2044317|2062329;NW_017738979.1:2095789|2110580;NW_017738979.1:2095789|2127656;NW_017738979.1:2182890|2196706;NW_017738979.1:2193483|2196706",5
"MVB12B","",0,"scaffold0007:64798707|64820918;scaffold0007:64798707|64826137;scaffold0007:64798707|64836283;scaffold0007:64798707|64860611;scaffold0007:64820810|64836283;scaffold0007:64826040|64836283",6,"",0,"",0,"scaffold0013:67357091|67385173;scaffold0013:67357091|67394796;scaffold0013:67392616|67394796;scaffold0013:67392616|67421714",4,"NW_017738979.1:2720311|2771540;NW_017738979.1:2720311|2801890;NW_017738979.1:2755287|2801890;NW_017738979.1:2767820|2801890",4
"RALGPS1","",0,"scaffold0007:65257690|65261087;scaffold0007:65257690|65274299;scaffold0007:65257690|65336050",3,"",0,"",0,"scaffold0013:67790228|67793584;scaffold0013:67790228|67806029",2,"NW_017738979.1:3223350|3237852",1
"RAPGEF1","",0,"scaffold0007:68539532|68540326;scaffold0007:68539532|68544987;scaffold0007:68539532|68549646;scaffold0007:68544808|68549646;scaffold0007:68564574|68566459",5,"",0,"",0,"scaffold0013:70833373|70834975;scaffold0013:70881189|70890878",2,"NW_017738979.1:6569475|6579402",1
"ABL1","",0,"scaffold0007:69058907|69066795;scaffold0007:69065760|69066795",2,"",0,"",0,"scaffold0013:70386613|70387850;scaffold0013:70386613|70397295",2,"NW_017738979.1:5981828|5983126;NW_017738979.1:5981828|5990722",2
"EHMT1","",0,"scaffold0007:70875389|70897714;scaffold0007:70883378|70897714;scaffold0007:70893572|70897714;scaffold0007:70893572|70907801;scaffold0007:70901937|70907801",5,"",0,"",0,"scaffold0013:73362053|73362580;scaffold0013:73362053|73365157;scaffold0013:73362053|73366520;scaffold0013:73372016|73380491",4,"NW_017739606.1:58331|80746;NW_017739606.1:59348|80746;NW_017739606.1:71264|80746;NW_017739606.1:85705|90180",4
"MAML2","",0,"scaffold0008:15030152|15031660",1,"",0,"",0,"scaffold0024:21000642|21002160",1,"NW_017739050.1:461523|463095",1
"AMOTL1","",0,"scaffold0008:16372452|16381121;scaffold0008:16377546|16381121",2,"",0,"",0,"scaffold0024:22060683|22064825;scaffold0024:22085552|22087126;scaffold0024:22108073|22115630",3,"NW_017739050.1:1490295|1494107;NW_017739050.1:1512954|1540479;NW_017739050.1:1521820|1540479;NW_017739050.1:1535483|1540479",4
"CEP295","",0,"scaffold0008:17108911|17111928",1,"14:86956941|86960813",1,"",0,"scaffold0024:22900609|22904223;scaffold0024:22914992|22915431",2,"",0
"TMEM135","",0,"scaffold0008:22011413|22019075",1,"",0,"",0,"scaffold0017:2218343|2230010;scaffold0017:2227597|2230010",2,"NW_017739071.1:2362572|2374935",1
"EED","",0,"scaffold0008:22650915|22657399;scaffold0008:22657307|22668763;scaffold0008:22660127|22668763",3,"",0,"",0,"scaffold0017:2835161|2837157",1,"NW_017739071.1:2990492|2994488;NW_017739071.1:2992491|2997823;NW_017739071.1:2997741|3003520",3
"ANKRD42","",0,"scaffold0008:25141339|25149031;scaffold0008:25141339|25158455;scaffold0008:25153701|25158455;scaffold0008:25153701|25163772",4,"",0,"",0,"scaffold0017:5477827|5486737;scaffold0017:5495945|5507710",2,"NW_017739276.1:833139|837260",1
"RNF169","",0,"scaffold0008:32014356|32020445;scaffold0008:32014356|32036458",2,"",0,"",0,"scaffold0017:12543061|12565874",1,"NW_017739130.1:152202|176481",1
"C2CD3","",0,"scaffold0008:32488470|32490526",1,"",0,"",0,"scaffold0017:13055466|13058574",1,"NW_017739130.1:691160|693468",1
"FCHSD2","",0,"scaffold0008:33380456|33390681;scaffold0008:33380456|33395644;scaffold0008:33390547|33395644;scaffold0008:33427208|33434523;scaffold0008:33427208|33439729;scaffold0008:33431941|33439729",6,"",0,"",0,"scaffold0017:13863469|13878943;scaffold0017:13873060|13878943;scaffold0017:13873060|13907423;scaffold0017:13918366|13921130",4,"NW_017739130.1:1488164|1504523;NW_017739130.1:1499604|1504523;NW_017739130.1:1499604|1560962;NW_017739130.1:1546322|1560962;NW_017739130.1:1557234|1585292;NW_017739130.1:1572990|1585292;NW_017739130.1:1572990|1593268;NW_017739130.1:1585130|1593268",8
"STIM1","",0,"scaffold0008:34544891|34573100;scaffold0008:34591592|34606945;scaffold0008:34602366|34606945;scaffold0008:34602366|34618605",4,"",0,"",0,"scaffold0017:15077026|15107109;scaffold0017:15139250|15144407",2,"NW_017739012.1:94843|99265",1
"PARVA","",0,"scaffold0008:41327419|41329245",1,"",0,"",0,"scaffold0017:22212200|22213941",1,"NW_017738926.1:4318311|4320243",1
"RRAS2","",0,"scaffold0008:42709058|42721490;scaffold0008:42719544|42719922;scaffold0008:42719544|42721490",3,"",0,"",0,"scaffold0017:23697480|23697930",1,"NW_017739319.1:582670|595551;NW_017739319.1:593667|595551",2
"PIK3C2A","",0,"scaffold0008:45069659|45074713;scaffold0008:45069659|45085296;scaffold0008:45102732|45103070",3,"",0,"",0,"scaffold0017:26224133|26227957",1,"NW_017739160.1:1173022|1176071;NW_017739160.1:1173022|1180849",2
"EIF3M","",0,"scaffold0008:54755760|54757545",1,"14:32838508|32845473",1,"",0,"",0,"NW_017739059.1:1936735|1949982",1
"ARHGAP1","",0,"scaffold0008:63683676|63684160",1,"14:19082645|19083815",1,"",0,"scaffold0017:40179879|40180757",1,"",0
"SLC43A1","",0,"scaffold0008:65709915|65710467",1,"",0,"",0,"scaffold0017:37897767|37898399",1,"NW_017739570.1:73533|76019;NW_017739570.1:77985|78618",2
"AFDN","",0,"scaffold0009:1006957|1019506;scaffold0009:1014165|1019506;scaffold0009:1016141|1019506;scaffold0009:998421|1019506",4,"",0,"",0,"scaffold0007:96266423|96270243",1,"NW_017739460.1:1288830|1294241;NW_017739460.1:1288830|1296710;NW_017739460.1:1288830|1316516;NW_017739460.1:1304759|1316516",4
"SHPRH","",0,"scaffold0009:13172426|13175572;scaffold0009:13189978|13195113",2,"",0,"",0,"scaffold0007:66349292|66352392",1,"NW_017739132.1:421082|423369",1
"UTRN","",0,"scaffold0009:13791708|13796541;scaffold0009:13807024|13832178;scaffold0009:13819428|13838117;scaffold0009:13824310|13838117;scaffold0009:13826518|13838117;scaffold0009:13885669|13905698;scaffold0009:13885669|13917179;scaffold0009:13905541|13917179;scaffold0009:13999067|14000963;scaffold0009:14050995|14051893",10,"",0,"",0,"scaffold0007:67077453|67094561;scaffold0007:67085373|67094561;scaffold0007:67160605|67172637;scaffold0007:67368959|67370733;scaffold0007:67469151|67474670",5,"NW_017739132.1:1275503|1275772",1
"REV3L","",0,"scaffold0009:37361337|37365236;scaffold0009:37363032|37365236",2,"",0,"",0,"scaffold0007:60994938|60999978",1,"NW_017739028.1:1266406|1287881",1
"CDK19","",0,"scaffold0009:37814294|37835890;scaffold0009:37814294|37851725;scaffold0009:37835814|37851725;scaffold0009:37880344|37884798",4,"",0,"",0,"scaffold0007:60559861|60561977;scaffold0007:60559861|60585684;scaffold0007:60559861|60606509;scaffold0007:60585608|60606509",4,"NW_017739028.1:1705851|1760706;NW_017739028.1:1759000|1760706",2
"SCML4","",0,"scaffold0009:39832478|39849957;scaffold0009:39832478|39877257;scaffold0009:39843042|39849957;scaffold0009:39868652|39877257",4,"",0,"",0,"scaffold0007:58551835|58560093;scaffold0007:58575570|58590320",2,"NW_017739028.1:3904626|3929695",1
"ASCC3","",0,"scaffold0009:44620665|44622865;scaffold0009:44673923|44674724",2,"",0,"",0,"scaffold0007:53389399|53389841;scaffold0007:53389399|53402164",2,"NW_017739062.1:819342|820143",1
"TULP4","",0,"scaffold0009:5234753|5236982",1,"",0,"",0,"scaffold0007:92559814|92562011;scaffold0007:92620272|92621231;scaffold0007:92634005|92641398",3,"NW_017738939.1:1615681|1617932",1
"SNX9","",0,"scaffold0009:5476958|5481089",1,"",0,"",0,"scaffold0007:92319106|92324139",1,"NW_017738939.1:1294318|1323617",1
"ARID1B","",0,"scaffold0009:5916141|5916940;scaffold0009:5916833|5923970;scaffold0009:5940366|5951196;scaffold0009:5951016|5988672;scaffold0009:5966157|5988672;scaffold0009:6100188|6121807;scaffold0009:6100188|6187626;scaffold0009:6121657|6187626;scaffold0009:6187431|6187626",9,"",0,"",0,"scaffold0007:91656590|91656785;scaffold0007:91656590|91726421;scaffold0007:91656590|91742312;scaffold0007:91726271|91742312;scaffold0007:91865746|91865990;scaffold0007:91865746|91888462;scaffold0007:91865746|91902099;scaffold0007:91888372|91902099",8,"NW_017738939.1:422395|422590",1
"PHIP","",0,"scaffold0009:60379345|60379689;scaffold0009:60379345|60391612;scaffold0009:60409664|60414085",3,"",0,"",0,"scaffold0007:37693424|37714385;scaffold0007:37714042|37714385",2,"NW_017738984.1:4281362|4293163",1
"SCAF8","",0,"scaffold0009:7565880|7575983",1,"4:61068560|61089519;4:61082640|61087526;4:61082640|61089519",3,"",0,"scaffold0007:90321767|90330459;scaffold0007:90340007|90343305",2,"",0
"MTHFD1L","",0,"scaffold0009:9683371|9685990;scaffold0009:9706464|9714098;scaffold0009:9744587|9759397;scaffold0009:9771784|9781200",4,"",0,"",0,"scaffold0007:87892842|87900376;scaffold0007:87898133|87900376;scaffold0007:87981610|87988596",3,"NW_017739031.1:1474693|1502695",1
"ADGRL2","",0,"scaffold0010:25008881|25076697",1,"",0,"",0,"scaffold0010:20051519|20115514",1,"NW_017739317.1:582645|582818;NW_017739317.1:582645|648296",2
"SCP2","",0,"scaffold0010:3028331|3031094",1,"",0,"",0,"scaffold0010:43800944|43822989",1,"NW_017739108.1:1528670|1568027",1
"PKN2","",0,"scaffold0010:30824273|30824574;scaffold0010:30872533|30874352",2,"",0,"",0,"scaffold0005:86457470|86460066",1,"NW_017739260.1:2765737|2766038",1
"TGFBR3","",0,"scaffold0010:33240213|33244085;scaffold0010:33329199|33395407",2,"",0,"",0,"scaffold0010:10352375|10360437",1,"NW_017738942.1:3149359|3188042;NW_017738942.1:3222240|3232864",2
"EVI5","",0,"scaffold0010:34046569|34048470",1,"",0,"",0,"scaffold0010:9500820|9501050;scaffold0010:9513400|9515417",2,"NW_017738942.1:2462245|2462475;NW_017738942.1:2479686|2481615;NW_017738942.1:2479686|2493590;NW_017738942.1:2490602|2493590;NW_017738942.1:2545970|2550045",5
"ARHGAP29","",0,"scaffold0010:35332335|35344444",1,"",0,"",0,"scaffold0010:8043993|8057379",1,"NW_017738942.1:1259929|1272113",1
"CDKAL1","",0,"scaffold0010:38754672|38791089;scaffold0010:39138535|39139733",2,"",0,"",0,"scaffold0010:3982498|3983852;scaffold0010:4369613|4406851",2,"NW_017739022.1:2311655|2313405;NW_017739022.1:2471502|2507093",2
"TMEM59","",0,"scaffold0010:3907997|3913064;scaffold0010:3912034|3913064",2,"",0,"",0,"scaffold0010:42951424|42964754;scaffold0010:42955662|42958746",2,"NW_017739108.1:2397622|2400301",1
"CDYL","",0,"scaffold0010:53557349|53559148",1,"",0,"",0,"scaffold0002:123947217|123947884",1,"NW_017739428.1:1552785|1554585;NW_017739428.1:1612605|1613272",2
"EXOC2","",0,"scaffold0010:58396621|58434433;scaffold0010:58453194|58463220;scaffold0010:58476479|58478178;scaffold0010:58498309|58514148;scaffold0010:58509590|58514148",5,"",0,"",0,"scaffold0002:119094516|119099461;scaffold0002:119147740|119152438",2,"NW_017739549.1:109720|124657;NW_017739549.1:122945|124657;NW_017739549.1:92735|97208",3
