"gene_name","hsa","hsa_n_circs","mfu","mfu_n_circs","mma","mma_n_circs","mmu","mmu_n_circs","mpi","mpi_n_circs","rsi","rsi_n_circs"
"RABGAP1","",0,"scaffold0007:62449278|62467204;scaffold0007:62496244|62500885;scaffold0007:62527903|62551780;scaffold0007:62551143|62551780;scaffold0007:62559551|62563029",5,"",0,"2:37359388|37365478",1,"scaffold0013:65007676|65009780;scaffold0013:65058897|65062638",2,"NW_017738979.1:136332|136532;NW_017738979.1:166960|169419;NW_017738979.1:166960|187502",3
"MAPKAP1","",0,"scaffold0007:64202122|64218194;scaffold0007:64202122|64249776;scaffold0007:64316479|64325134;scaffold0007:64316479|64327817;scaffold0007:64316479|64335264",5,"",0,"2:34322014|34334418;2:34325144|34334418",2,"scaffold0013:66728894|66763197;scaffold0013:66744066|66763197;scaffold0013:66865915|66868664;scaffold0013:66865915|66871573;scaffold0013:66865915|66879203",5,"NW_017738979.1:2044317|2062329;NW_017738979.1:2095789|2110580;NW_017738979.1:2095789|2127656;NW_017738979.1:2182890|2196706;NW_017738979.1:2193483|2196706",5
"RALGPS1","",0,"scaffold0007:65257690|65261087;scaffold0007:65257690|65274299;scaffold0007:65257690|65336050",3,"",0,"2:33150489|33214715;2:33214664|33230845",2,"scaffold0013:67790228|67793584;scaffold0013:67790228|67806029",2,"NW_017738979.1:3223350|3237852",1
"EHMT1","",0,"scaffold0007:70875389|70897714;scaffold0007:70883378|70897714;scaffold0007:70893572|70897714;scaffold0007:70893572|70907801;scaffold0007:70901937|70907801",5,"",0,"2:24703538|24715079;2:24737955|24753920;2:24774157|24777081",3,"scaffold0013:73362053|73362580;scaffold0013:73362053|73365157;scaffold0013:73362053|73366520;scaffold0013:73372016|73380491",4,"NW_017739606.1:58331|80746;NW_017739606.1:59348|80746;NW_017739606.1:71264|80746;NW_017739606.1:85705|90180",4
"MAML2","",0,"scaffold0008:15030152|15031660",1,"",0,"9:13531285|13532971",1,"scaffold0024:21000642|21002160",1,"NW_017739050.1:461523|463095",1
"AMOTL1","",0,"scaffold0008:16372452|16381121;scaffold0008:16377546|16381121",2,"",0,"9:14482918|14486735",1,"scaffold0024:22060683|22064825;scaffold0024:22085552|22087126;scaffold0024:22108073|22115630",3,"NW_017739050.1:1490295|1494107;NW_017739050.1:1512954|1540479;NW_017739050.1:1521820|1540479;NW_017739050.1:1535483|1540479",4
"EED","",0,"scaffold0008:22650915|22657399;scaffold0008:22657307|22668763;scaffold0008:22660127|22668763",3,"",0,"7:89604738|89611569",1,"scaffold0017:2835161|2837157",1,"NW_017739071.1:2990492|2994488;NW_017739071.1:2992491|2997823;NW_017739071.1:2997741|3003520",3
"PICALM","",0,"scaffold0008:22849642|22866884;scaffold0008:22880168|22880700;scaffold0008:22880168|22888338;scaffold0008:22880168|22898436;scaffold0008:22880168|22907153;scaffold0008:22898328|22907153;scaffold0008:22900704|22907153",7,"14:79235670|79242009;14:79260892|79270159",2,"",0,"scaffold0017:3050593|3058759;scaffold0017:3050593|3065765;scaffold0017:3056431|3065765;scaffold0017:3072140|3079349;scaffold0017:3079263|3084212",5,"NW_017739071.1:3185880|3191878;NW_017739071.1:3227360|3229718;NW_017739071.1:3227360|3235777",3
"RNF169","",0,"scaffold0008:32014356|32020445;scaffold0008:32014356|32036458",2,"",0,"7:99576299|99592312;7:99584368|99604747",2,"scaffold0017:12543061|12565874",1,"NW_017739130.1:152202|176481",1
"FCHSD2","",0,"scaffold0008:33380456|33390681;scaffold0008:33380456|33395644;scaffold0008:33390547|33395644;scaffold0008:33427208|33434523;scaffold0008:33427208|33439729;scaffold0008:33431941|33439729",6,"",0,"7:100826350|100847816;7:100840873|100847816;7:100883078|100908980",3,"scaffold0017:13863469|13878943;scaffold0017:13873060|13878943;scaffold0017:13873060|13907423;scaffold0017:13918366|13921130",4,"NW_017739130.1:1488164|1504523;NW_017739130.1:1499604|1504523;NW_017739130.1:1499604|1560962;NW_017739130.1:1546322|1560962;NW_017739130.1:1557234|1585292;NW_017739130.1:1572990|1585292;NW_017739130.1:1572990|1593268;NW_017739130.1:1585130|1593268",8
"NUP98","",0,"scaffold0008:34342001|34360966;scaffold0008:34346287|34360966;scaffold0008:34349395|34360966;scaffold0008:34360825|34369376",4,"14:64727376|64727564",1,"",0,"scaffold0017:14840098|14851966;scaffold0017:14845527|14857406;scaffold0017:14851825|14857406;scaffold0017:14883140|14883526",4,"NW_017739831.1:43132|46978;NW_017739831.1:87336|100941;NW_017739831.1:87336|87524;NW_017739831.1:87336|90043;NW_017739831.1:87336|95404",5
"RRAS2","",0,"scaffold0008:42709058|42721490;scaffold0008:42719544|42719922;scaffold0008:42719544|42721490",3,"",0,"7:113657774|113659654",1,"scaffold0017:23697480|23697930",1,"NW_017739319.1:582670|595551;NW_017739319.1:593667|595551",2
"PIK3C2A","",0,"scaffold0008:45069659|45074713;scaffold0008:45069659|45085296;scaffold0008:45102732|45103070",3,"",0,"7:115957870|115959335;7:115957870|115967424;7:115959230|115967424;7:115963662|115967424;7:115987078|115990628",5,"scaffold0017:26224133|26227957",1,"NW_017739160.1:1173022|1176071;NW_017739160.1:1173022|1180849",2
"UTRN","",0,"scaffold0009:13791708|13796541;scaffold0009:13807024|13832178;scaffold0009:13819428|13838117;scaffold0009:13824310|13838117;scaffold0009:13826518|13838117;scaffold0009:13885669|13905698;scaffold0009:13885669|13917179;scaffold0009:13905541|13917179;scaffold0009:13999067|14000963;scaffold0009:14050995|14051893",10,"",0,"10:12312024|12331308;10:12588997|12603656",2,"scaffold0007:67077453|67094561;scaffold0007:67085373|67094561;scaffold0007:67160605|67172637;scaffold0007:67368959|67370733;scaffold0007:67469151|67474670",5,"NW_017739132.1:1275503|1275772",1
"ASCC3","",0,"scaffold0009:44620665|44622865;scaffold0009:44673923|44674724",2,"",0,"10:50624901|50643603",1,"scaffold0007:53389399|53389841;scaffold0007:53389399|53402164",2,"NW_017739062.1:819342|820143",1
"ZNF292","",0,"scaffold0009:54756408|54759243",1,"4:86082572|86085327",1,"",0,"scaffold0007:43420889|43423722",1,"NW_017739116.1:4491310|4494123",1
"SNX9","",0,"scaffold0009:5476958|5481089",1,"",0,"17:5937271|5942174",1,"scaffold0007:92319106|92324139",1,"NW_017738939.1:1294318|1323617",1
"ARID1B","",0,"scaffold0009:5916141|5916940;scaffold0009:5916833|5923970;scaffold0009:5940366|5951196;scaffold0009:5951016|5988672;scaffold0009:5966157|5988672;scaffold0009:6100188|6121807;scaffold0009:6100188|6187626;scaffold0009:6121657|6187626;scaffold0009:6187431|6187626",9,"",0,"17:5090854|5148007;17:5090854|5177299;17:5147848|5177299;17:5293102|5314396",4,"scaffold0007:91656590|91656785;scaffold0007:91656590|91726421;scaffold0007:91656590|91742312;scaffold0007:91726271|91742312;scaffold0007:91865746|91865990;scaffold0007:91865746|91888462;scaffold0007:91865746|91902099;scaffold0007:91888372|91902099",8,"NW_017738939.1:422395|422590",1
"EVI5","",0,"scaffold0010:34046569|34048470",1,"",0,"5:107936064|107947126",1,"scaffold0010:9500820|9501050;scaffold0010:9513400|9515417",2,"NW_017738942.1:2462245|2462475;NW_017738942.1:2479686|2481615;NW_017738942.1:2479686|2493590;NW_017738942.1:2490602|2493590;NW_017738942.1:2545970|2550045",5
"ARHGAP29","",0,"scaffold0010:35332335|35344444",1,"",0,"3:121801192|121801740",1,"scaffold0010:8043993|8057379",1,"NW_017738942.1:1259929|1272113",1
"CDKAL1","",0,"scaffold0010:38754672|38791089;scaffold0010:39138535|39139733",2,"",0,"13:30030210|30034091",1,"scaffold0010:3982498|3983852;scaffold0010:4369613|4406851",2,"NW_017739022.1:2311655|2313405;NW_017739022.1:2471502|2507093",2
"CDYL","",0,"scaffold0010:53557349|53559148",1,"",0,"13:35999891|36000558",1,"scaffold0002:123947217|123947884",1,"NW_017739428.1:1552785|1554585;NW_017739428.1:1612605|1613272",2
"ZMIZ1","",0,"scaffold0011:12443094|12446855;scaffold0011:12525377|12536625",2,"",0,"14:25503078|25582097;14:25572443|25582097",2,"scaffold0014:48997862|49010437",1,"NW_017739210.1:936931|938630",1
"CCAR1","",0,"scaffold0011:21158036|21158564;scaffold0011:21165017|21165438;scaffold0011:21165017|21168221;scaffold0011:21170619|21176040",4,"",0,"10:62586325|62586795;10:62606633|62607844;10:62612346|62612742",3,"scaffold0014:40487613|40488232;scaffold0014:40501648|40503400;scaffold0014:40502983|40503400",3,"NW_017739003.1:624502|632029;NW_017739003.1:631352|632029",2
"HERC4","",0,"scaffold0011:21679887|21694723;scaffold0011:21679887|21703027;scaffold0011:21684728|21694723;scaffold0011:21684728|21703027;scaffold0011:21740616|21743250;scaffold0011:21742709|21743250",6,"",0,"10:63126282|63135018",1,"scaffold0014:39921891|39936862;scaffold0014:39950278|39950439;scaffold0014:39950278|39957275;scaffold0014:39950278|39970545",4,"NW_017739003.1:1143889|1154759;NW_017739003.1:1184666|1187074;NW_017739003.1:1184666|1202525",3
"CCDC6","",0,"scaffold0011:27745677|27759932;scaffold0011:27745677|27777745;scaffold0011:27759803|27783320;scaffold0011:27775585|27783320",4,"",0,"10:69978408|69990666;10:69978408|70010997;10:69990537|70010997",3,"scaffold0014:33889995|33906791",1,"NW_017739003.1:7425099|7443082;NW_017739003.1:7425099|7469143;NW_017739003.1:7442953|7469143",3
"PLCE1","",0,"scaffold0011:38065059|38065376",1,"9:94182960|94184530",1,"19:38512358|38513896;19:38686893|38693889",2,"",0,"NW_017738932.1:6812816|6814373;NW_017738932.1:6950830|6951147;NW_017738932.1:7022295|7026841",3
"TM9SF3","",0,"scaffold0011:39367299|39369190;scaffold0011:39483509|39483926",2,"9:96965691|97000133",1,"",0,"scaffold0014:21678645|21691671",1,"NW_017738957.1:1119789|1134728",1
"SHOC2","",0,"scaffold0011:48774182|48774765",1,"9:111528755|111529692;9:111528755|111550060",2,"19:53975884|53976814",1,"",0,"NW_017738957.1:11585005|11585951;NW_017738957.1:11629718|11630306",2
"ERCC6","",0,"scaffold0011:5663784|5664502",1,"",0,"14:32248105|32248835",1,"scaffold0014:55868896|55869332;scaffold0014:55880601|55881313;scaffold0014:55900297|55914249",3,"NW_017738987.1:4314651|4327636",1
"ZCCHC2","",0,"scaffold0012:1003437|1008193;scaffold0012:984648|1008193;scaffold0012:994284|1008193;scaffold0012:994284|999463;scaffold0012:999350|1008193",5,"",0,"1:105928660|105933816;1:105928660|105939544",2,"scaffold0008:42702093|42707628;scaffold0008:42702093|42727797",2,"NW_017738981.1:2579452|2588880",1
"MYO5B","",0,"scaffold0012:10500092|10504454;scaffold0012:10618197|10620230;scaffold0012:10618197|10625629",3,"",0,"18:74710525|74713605",1,"scaffold0008:82026905|82028750",1,"NW_017738951.1:2287887|2305770;NW_017738951.1:2346771|2350583",2
"DYM","",0,"scaffold0012:10989512|10991736;scaffold0012:11025730|11034340;scaffold0012:11105706|11138884",3,"",0,"18:75213273|75215578;18:75247860|75259990;18:75363060|75376469",3,"scaffold0008:81658946|81661084",1,"NW_017738951.1:1832181|1842483;NW_017738951.1:1889770|1933476",2
"SETBP1","",0,"scaffold0012:14522259|14522907",1,"",0,"18:79129765|79130395",1,"scaffold0008:78465786|78466437",1,"NW_017739073.1:1536799|1537455;NW_017739073.1:1766479|1769939",2
"ZNF532","",0,"scaffold0012:3567117|3570913;scaffold0012:3567117|3580560;scaffold0012:3575680|3580560",3,"18:21239963|21259906",1,"",0,"scaffold0008:40325159|40329731;scaffold0008:40325159|40338769;scaffold0008:40329554|40338769;scaffold0008:40334927|40338769",4,"NW_017738981.1:235281|237644;NW_017738981.1:250053|264564",2
"ANKRD12","",0,"scaffold0012:39000297|39019037;scaffold0012:39015868|39030646;scaffold0012:39018894|39030646",3,"18:70158418|70198282;18:70171212|70198282",2,"",0,"scaffold0008:59721710|59734047;scaffold0008:59753157|59756493",2,"NW_017739466.1:423916|434975;NW_017739466.1:423916|454505;NW_017739466.1:423916|466299;NW_017739466.1:448403|452435",4
"PPP4R1","",0,"scaffold0012:39186765|39188306;scaffold0012:39194350|39201991;scaffold0012:39201863|39204997;scaffold0012:39201863|39217593;scaffold0012:39201863|39217644;scaffold0012:39203630|39204997;scaffold0012:39204682|39204997;scaffold0012:39207933|39217593;scaffold0012:39216612|39217593;scaffold0012:39216612|39217644;scaffold0042:3995768|4005204",11,"",0,"17:66110154|66123045;17:66110205|66123045;17:66117532|66123045;17:66144678|66145019",4,"scaffold0008:59945867|59950478;scaffold0008:59946323|59950478",2,"NW_017739466.1:752075|769418;NW_017739466.1:761510|769418",2
"ZMYND8","",0,"scaffold0012:45194004|45201131;scaffold0012:45194079|45201131;scaffold0012:45211507|45221032;scaffold0012:45229752|45233082",4,"",0,"2:165647106|165649849",1,"scaffold0008:65586458|65590895;scaffold0008:65589613|65598236;scaffold0008:65593701|65598236;scaffold0008:65604514|65613008;scaffold0008:65621637|65624276",5,"NW_017739213.1:640582|653087;NW_017739213.1:677371|682020",2
"MBD2","",0,"scaffold0012:7432476|7434039",1,"",0,"18:70713723|70726411",1,"scaffold0008:84626590|84636023",1,"NW_017738951.1:5373639|5375184",1
"PHLPP1","",0,"scaffold0012:749000|757673;scaffold0012:787030|787197;scaffold0012:787030|803375;scaffold0012:787030|812349;scaffold0012:803249|812349",5,"",0,"1:106303890|106308152",1,"scaffold0008:42915129|42925115",1,"NW_017738981.1:2776549|2782759",1
"TRPS1","",0,"scaffold0014:14161537|14162138;scaffold0014:14161537|14190566;scaffold0014:14186365|14190566",3,"8:115863475|115900228;8:115895606|115900228;8:115895606|115913785",3,"",0,"scaffold0018:31582011|31582615",1,"NW_017739172.1:890743|891347;NW_017739172.1:890743|907806;NW_017739172.1:890743|921852;NW_017739172.1:890743|925190;NW_017739172.1:906676|921852;NW_017739172.1:920923|925190",6
"DEPTOR","",0,"scaffold0014:17131272|17132596",1,"",0,"15:55012736|55015307;15:55072126|55081669",2,"scaffold0018:28272843|28274216",1,"NW_017738923.1:2384555|2385835;NW_017738923.1:2409675|2448025;NW_017738923.1:2438742|2448025",3
"CHD7","",0,"scaffold0014:23195876|23196307;scaffold0014:23210357|23216874;scaffold0014:23210357|23222908;scaffold0014:23210357|23229005;scaffold0014:23215602|23216874",5,"8:61348068|61387437;8:61401284|61407668",2,"",0,"scaffold0018:22055474|22068096;scaffold0018:22061645|22068096",2,"NW_017739274.1:787217|795028;NW_017739274.1:798461|811511;NW_017739274.1:804437|816604;NW_017739274.1:810268|816604;NW_017739274.1:874581|876411",5
"SPIDR","",0,"scaffold0014:2423121|2426300;scaffold0014:2452355|2454524",2,"",0,"16:15855353|15855573",1,"scaffold0018:6808912|6809163;scaffold0018:6822661|6848959;scaffold0018:6935149|6936937",3,"NW_017739633.1:151253|168454;NW_017739633.1:151253|172062;NW_017739633.1:282833|292560;NW_017739633.1:598855|634636",4
"CSPP1","",0,"scaffold0014:27254671|27262222;scaffold0014:27269874|27272154",2,"8:67754661|67765127;8:67767252|67786497",2,"",0,"scaffold0018:18026162|18038819",1,"NW_017738924.1:8978508|8987651",1
"ATAD2","",0,"scaffold0014:36669693|36674569;scaffold0014:36677275|36679754",2,"",0,"15:57980163|57985998",1,"scaffold0018:10114940|10116215",1,"NW_017738923.1:4836105|4837641",1
"DPY19L4","",0,"scaffold0014:4190473|4192011;scaffold0014:4190473|4194885;scaffold0014:4190473|4196741;scaffold0014:4190473|4200338;scaffold0014:4194513|4194885;scaffold0014:4194513|4200338",6,"",0,"4:11303311|11309490",1,"scaffold0018:44504402|44504781",1,"NW_017739489.1:585429|590808;NW_017739489.1:588053|590808;NW_017739489.1:600523|611820;NW_017739489.1:625153|625912",4
"TRAPPC9","",0,"scaffold0014:46905381|46911294;scaffold0014:46935013|46953328;scaffold0014:47060919|47072474;scaffold0014:47098429|47108332;scaffold0014:47098429|47144333;scaffold0014:47132814|47139048;scaffold0014:47132814|47144333",7,"",0,"15:72557131|72565506;15:72871820|72903492;15:72884654|72903492",3,"scaffold0018:51324512|51329658",1,"NW_017738923.1:14772274|14789617",1
"STK3","",0,"scaffold0014:5834625|5840604;scaffold0014:5900059|5900895;scaffold0014:5900059|5917453;scaffold0014:5900059|5923105",4,"8:98981854|98982779",1,"15:35099579|35115791",1,"",0,"NW_017739401.1:124558|134833;NW_017739401.1:212928|213744;NW_017739401.1:242401|264366",3
"VPS13B","",0,"scaffold0014:6097354|6097623;scaffold0014:6117658|6129355;scaffold0014:6117658|6173919;scaffold0014:6129173|6173919;scaffold0014:6172827|6173919;scaffold0014:6233183|6258523;scaffold0014:6279673|6293348;scaffold0014:6309117|6318724;scaffold0014:6402864|6446992;scaffold0014:6478518|6487335",10,"",0,"15:35533441|35534506",1,"scaffold0018:41484844|41485047;scaffold0018:41797289|41798363",2,"NW_017739401.1:562050|579442;NW_017739401.1:579317|618570;NW_017739401.1:689292|690358;NW_017739401.1:768260|775522",4
"RNF111","",0,"scaffold0015:23924776|23928502",1,"",0,"9:70383057|70383950",1,"scaffold0004:54888430|54894708",1,"NW_017739007.1:1143896|1144789",1
"USP3","",0,"scaffold0015:27749627|27753658;scaffold0015:27749627|27781371;scaffold0015:27749627|27784046;scaffold0015:27808831|27810480",4,"",0,"9:66447343|66474185",1,"scaffold0004:58853003|58857964;scaffold0004:58909609|58910164",2,"NW_017739341.1:1164395|1168575;NW_017739341.1:1164395|1188652;NW_017739341.1:1179871|1188652",3
"CSNK1G1","",0,"scaffold0015:28388541|28408946;scaffold0015:28399453|28408946",2,"",0,"9:65865610|65866003",1,"scaffold0004:59487349|59492997;scaffold0004:59488310|59488817",2,"NW_017739241.1:232132|259063;NW_017739241.1:238860|259063",2
"TRIP4","",0,"scaffold0015:28561853|28567335;scaffold0015:28561853|28573982;scaffold0015:28561853|28603039;scaffold0015:28565379|28573982;scaffold0015:28571747|28573982;scaffold0015:28578515|28586627;scaffold0015:28582527|28588254;scaffold0015:28586502|28588254;scaffold0015:28586502|28603039",9,"",0,"9:65746216|65764793",1,"scaffold0004:59671646|59671862",1,"NW_017739191.1:602135|603420",1
"SYNE2","",0,"scaffold0015:44033725|44034983;scaffold0015:44076728|44079711;scaffold0015:44078966|44079711",3,"",0,"12:76078049|76085859",1,"scaffold0004:75216519|75217414;scaffold0004:75217240|75217414",2,"NW_017739016.1:1435408|1437739",1
"DCAF5","",0,"scaffold0015:47847612|47872265;scaffold0015:47866067|47872265;scaffold0015:47868246|47872265",3,"",0,"12:80395093|80423505;12:80410777|80423505;12:80444426|80451472",3,"scaffold0004:79243262|79260683;scaffold0004:79260469|79260683;scaffold0004:79277937|79284936;scaffold0004:79279916|79284936",4,"NW_017739016.1:5162850|5187477;NW_017739016.1:5181637|5187477",2
"SEC24B","",0,"scaffold0016:13011209|13019717;scaffold0016:13019549|13036389;scaffold0016:13035642|13036389",3,"5:107871353|107875336",1,"",0,"scaffold0006:83694512|83697315;scaffold0006:83695864|83697315;scaffold0006:83699571|83700526;scaffold0006:83710982|83713806",4,"NW_017739097.1:2198625|2201629",1
"PAPSS1","",0,"scaffold0016:14563062|14572755;scaffold0016:14563062|14577229;scaffold0016:14563062|14591159;scaffold0016:14563062|14594708;scaffold0016:14568622|14594708;scaffold0016:14588679|14591159;scaffold0016:14588679|14594708",7,"",0,"3:131305625|131313224",1,"scaffold0006:85338549|85356141",1,"NW_017739097.1:676656|696233;NW_017739097.1:676656|723895;NW_017739097.1:693676|723895;NW_017739097.1:710168|719520;NW_017739097.1:710168|723895",5
"PPA2","",0,"scaffold0016:16585103|16612239",1,"",0,"3:133026696|133036273",1,"scaffold0006:87233127|87260559",1,"NW_017739063.1:2649630|2671686",1
"PDLIM5","",0,"scaffold0016:25701964|25723021;scaffold0016:25701964|25750194;scaffold0016:25722833|25750194",3,"5:92959056|92959229",1,"3:141964890|141983762",1,"",0,"NW_017739088.1:5098379|5119299",1
"LIN54","",0,"scaffold0016:35673544|35679834",1,"5:50707088|50715774",1,"5:100623547|100628180",1,"",0,"NW_017738999.1:3862264|3874294",1
"CNOT6L","",0,"scaffold0016:40014260|40016803;scaffold0016:40014260|40018371;scaffold0016:40014260|40039342;scaffold0016:40066576|40070328;scaffold0016:40070100|40070328",5,"",0,"5:96254074|96281991;5:96276801|96281991",2,"scaffold0006:49966934|49967545",1,"NW_017738950.1:3250998|3255086;NW_017738950.1:3250998|3270413",2
"USO1","",0,"scaffold0016:41525584|41526130;scaffold0016:41554936|41560338",2,"",0,"5:92340571|92342034",1,"scaffold0006:48512689|48524093;scaffold0006:48512689|48529270;scaffold0006:48527993|48529270",3,"NW_017738950.1:4711183|4726589",1
"SNTB2","",0,"scaffold0017:16068707|16088642",1,"",0,"8:107707757|107707971",1,"scaffold0022:20131775|20140588;scaffold0022:20131775|20153680;scaffold0022:20140445|20153680;scaffold0022:20153466|20153680",4,"NW_017738943.1:9165778|9175029;NW_017738943.1:9165778|9181165",2
"ZFHX3","",0,"scaffold0017:17669311|17669808;scaffold0017:17732917|17733149;scaffold0017:17804511|17804998",3,"",0,"8:109518833|109521601;8:109518833|109527323",2,"scaffold0022:18401696|18402174",1,"NW_017738943.1:10822868|10823100",1
"AP1G1","",0,"scaffold0017:18485739|18489144",1,"",0,"8:110559348|110560198",1,"scaffold0022:17617822|17618189",1,"NW_017738943.1:11619942|11630638;NW_017738943.1:11650003|11658738;NW_017738943.1:11654874|11658738",3
"CDYL2","",0,"scaffold0017:24089672|24106487;scaffold0017:24105898|24106487",2,"",0,"8:117350522|117351105",1,"scaffold0022:11501122|11501711",1,"NW_017738943.1:17545880|17546469",1
"BANP","",0,"scaffold0017:29837816|29857141;scaffold0017:29844948|29857141;scaffold0017:29848473|29853773;scaffold0017:29848473|29857141;scaffold0017:29856941|29857141;scaffold0017:29876187|29878217;scaffold0017:29878041|29891003;scaffold0017:29896828|29904588",8,"",0,"8:122701165|122705493",1,"scaffold0022:5516900|5518944",1,"NW_017739107.1:482926|496721;NW_017739107.1:486354|496721;NW_017739107.1:486354|515306",3
"LSM14A","",0,"scaffold0017:32308715|32313020;scaffold0017:32312890|32322222;scaffold0017:32317437|32322222;scaffold0017:32317437|32331137;scaffold0017:32329476|32331137",5,"",0,"7:34050710|34050942;7:34065039|34070609;7:34065039|34074817",3,"scaffold0022:2765637|2766153;scaffold0022:2765637|2772001;scaffold0022:2765637|2789603;scaffold0022:2771878|2789603;scaffold0022:2789473|2797477",5,"NW_017739107.1:2978902|2981706;NW_017739107.1:2989170|2997787",2
"PHKB","",0,"scaffold0017:40445364|40458886",1,"20:34572927|34621036",1,"8:86602262|86606439;8:86602262|86628586;8:86770338|86776448",3,"scaffold0022:32354815|32356296;scaffold0022:32377375|32379652",2,"",0
"URI1","",0,"scaffold0017:41521199|41549085",1,"19:29432843|29434008",1,"",0,"scaffold0022:32826046|32830945",1,"NW_017739080.1:1879878|1889603",1
"SCFD2","",0,"scaffold0018:24206653|24206903;scaffold0018:24206653|24274952;scaffold0018:24274776|24294303;scaffold0018:24274776|24316890",4,"",0,"5:74558314|74623396",1,"scaffold0006:31805530|31805780",1,"NW_017739076.1:3732033|3748415",1
"DHX15","",0,"scaffold0018:6474118|6479292",1,"",0,"5:52338323|52342245",1,"scaffold0006:14259348|14265472",1,"NW_017739127.1:2240599|2248559",1
"TLK2","",0,"scaffold0019:10789444|10791197;scaffold0019:10801371|10810421;scaffold0019:10843095|10845002",3,"",0,"11:105131186|105138421",1,"scaffold0021:19741797|19745265;scaffold0021:19756961|19760169",2,"NW_017739014.1:4696990|4705805",1
"TBCD","",0,"scaffold0019:164307|178179;scaffold0019:210391|219756",2,"",0,"11:121387820|121394613",1,"scaffold0021:167505|168575;scaffold0021:176130|176841;scaffold0021:190464|201475;scaffold0021:228474|232704",4,"NW_017739032.1:3849851|3855488",1
"PIP4K2B","",0,"scaffold0019:22112389|22126549;scaffold0019:22117030|22118875;scaffold0019:22117030|22122695;scaffold0019:22117030|22126549;scaffold0019:22120055|22126549",5,"",0,"11:97617530|97623581",1,"scaffold0021:9302913|9305427",1,"NW_017739081.1:158458|163789",1
"FOXK2","",0,"scaffold0019:320917|323676;scaffold0019:328700|329978",2,"16:78918914|78927342;16:78927195|78941532",2,"",0,"scaffold0021:334529|335198;scaffold0021:342698|344062",2,"NW_017739032.1:3711632|3715353;NW_017739032.1:3719857|3722567",2
"UBE2G1","",0,"scaffold0019:36483346|36500076;scaffold0019:36490878|36500076",2,"",0,"11:72536362|72553999",1,"scaffold0033:6189670|6204162",1,"NW_017739126.1:1217887|1237145;NW_017739126.1:1226464|1237145",2
"CSNK1D","",0,"scaffold0019:442878|457323",1,"",0,"11:120862392|120874169",1,"scaffold0021:450246|463723",1,"NW_017739032.1:3530652|3548451;NW_017739032.1:3533219|3548451",2
"BPTF","",0,"scaffold0019:9379629|9380452;scaffold0019:9400401|9407604;scaffold0019:9405205|9407604;scaffold0019:9427690|9429385;scaffold0019:9427690|9429466;scaffold0019:9427690|9433756;scaffold0019:9428878|9429385;scaffold0019:9428878|9429466",8,"16:64338475|64367234",1,"",0,"scaffold0021:18126920|18127743;scaffold0021:18187641|18189798",2,"NW_017739014.1:3126421|3133502;NW_017739014.1:3131155|3133502",2
"XPO1","",0,"scaffold0021:13046160|13060333",1,"13:47263751|47267731",1,"",0,"scaffold0016:34873692|34877548;scaffold0016:34873692|34886113",2,"NW_017738948.1:3381246|3389349",1
"VPS54","",0,"scaffold0021:14578669|14579055",1,"",0,"11:21213198|21214871",1,"scaffold0016:36400575|36402187;scaffold0016:36453030|36454266",2,"NW_017738948.1:5050270|5055470;NW_017738948.1:5075554|5075940;NW_017738948.1:5075554|5079552;NW_017738948.1:5090112|5091892",4
"AFTPH","",0,"scaffold0021:15085342|15090761",1,"",0,"11:20642464|20677639;11:20653710|20659746;11:20653710|20662315",3,"scaffold0016:36911087|36917300",1,"NW_017738948.1:5572940|5583911",1
"SRBD1","",0,"scaffold0021:1769826|1772588;scaffold0021:1769826|1773956;scaffold0021:1772411|1773956;scaffold0021:1815477|1819313;scaffold0021:1854365|1855271;scaffold0021:1854365|1867376;scaffold0021:1860756|1867376;scaffold0021:1864589|1867376;scaffold0021:1867272|1870758",9,"",0,"17:86405939|86410428;17:86405939|86416762;17:86416654|86428174",3,"scaffold0016:23572392|23577781",1,"NW_017739190.1:2325894|2333780;NW_017739190.1:2325894|2339002",2
"THADA","",0,"scaffold0021:190299|194056;scaffold0021:334426|335972;scaffold0021:374245|409032;scaffold0021:383300|409032;scaffold0021:420082|420617",5,"",0,"17:84693938|84705755",1,"scaffold0016:22143168|22144730;scaffold0016:22235984|22250764",2,"NW_017739190.1:537789|541054;NW_017739190.1:656936|718664;NW_017739190.1:699006|718664",3
"RMND5A","",0,"scaffold0021:32266591|32286086;scaffold0021:32299372|32302725",2,"",0,"6:71390233|71391903",1,"scaffold0016:54224848|54239255",1,"NW_017739205.1:566747|582435;NW_017739205.1:566747|595241;NW_017739205.1:580784|595241",3
"MERTK","",0,"scaffold0021:33451233|33453675;scaffold0021:33508562|33510963;scaffold0021:33508562|33517577",3,"",0,"2:128578482|128580289",1,"scaffold0016:55540281|55568381;scaffold0016:55566342|55568381",2,"NW_017739536.1:272889|284036",1
"REV1","",0,"scaffold0021:34765156|34787487;scaffold0021:34785925|34787487",2,"",0,"1:38146648|38147548",1,"scaffold0041:2862111|2863688;scaffold0041:2862111|2896892;scaffold0041:2889442|2896892",3,"NW_017739306.1:3852650|3854335;NW_017739306.1:3885496|3907705;NW_017739306.1:3894608|3907705",3
"MTO1","",0,"scaffold0022:1435994|1442472",1,"",0,"9:78356700|78357117",1,"scaffold0007:33865765|33866161",1,"NW_017739207.1:4878648|4879044",1
