"","chrom","start","end","name","score","strand","thickStart","thickEnd","itemRgb","exonCount","exonSize","exonOffsets","readNumber","circType","geneName","isoformName","index","flankIntron","FPBcirc","FPBlinear","CIRCscore"
"1011","NW_017739015.1",5281923,5334986,"circular_RNA/3",1,"+",5281923,5281923,"0,0,0",23,"135,113,112,213,111,135,131,87,185,211,163,147,150,129,171,164,133,147,30,100,127,56,125","0,2094,3700,9669,11238,15709,23672,27117,28617,30497,31593,33833,35208,35647,41090,42415,42923,47481,48206,49635,50287,51177,52938",3,"circRNA","gene-KIF13B","rna-XM_019733116.1","7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29","NW_017739015.1:5279031-5281923|NW_017739015.1:5334986-5336260",0.499007627108,2.46079251407,0.206009862912
"1012","NW_017739015.1",5313516,5345581,"circular_RNA/2",0,"+",5313516,5313516,"0,0,0",18,"163,147,150,129,171,164,133,147,30,100,127,56,125,177,93,153,78,54","0,2240,3615,4054,9497,10822,11330,15888,16613,18042,18694,19584,21345,22744,25676,29684,30620,32011",2,"circRNA","gene-KIF13B","rna-XM_019733116.1","17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34","NW_017739015.1:5312631-5313516|NW_017739015.1:5345581-5354542",0.332671751405,2.46079251407,0.138689003408
"1013","NW_017739015.1",5343200,5354654,"circular_RNA/5",0,"+",5343200,5343200,"0,0,0",4,"153,78,54,112","0,936,2327,11342",5,"circRNA","gene-KIF13B","rna-XM_019733116.1","32,33,34,35","NW_017739015.1:5339285-5343200|NW_017739015.1:5354654-5360684",0.831679378514,2.46079251407,0.34065158192
"1014","NW_017739015.1",5343200,5360818,"circular_RNA/20",0,"+",5343200,5343200,"0,0,0",5,"153,78,54,112,134","0,936,2327,11342,17484",20,"circRNA","gene-KIF13B","rna-XM_019733116.1","32,33,34,35,36","NW_017739015.1:5339285-5343200|NW_017739015.1:5360818-5377478",3.32671751405,2.46079251407,1.35046447447
"1015","NW_017739015.1",5453409,5463788,"circular_RNA/15",1,"-",5453409,5453409,"0,0,0",2,"154,111","0,10268",15,"circRNA","gene-HMBOX1","rna-XM_019733203.1","6,5","NW_017739015.1:5411572-5453409|NW_017739015.1:5463788-5493505",2.49503813554,0.110890583802,20.7215322878
"1016","NW_017739015.1",5493505,5502656,"circular_RNA/6",0,"-",5493505,5493505,"0,0,0",2,"86,477","0,8674",6,"circRNA","gene-HMBOX1","rna-XM_019733203.1","4,3","NW_017739015.1:5463788-5493505|NW_017739015.1:5502656-5511122",0.998015254216,0.110890583802,8.33824457219
"1017","NW_017739015.1",5675119,5688083,"circular_RNA/4",1,"-",5675119,5675119,"0,0,0",3,"129,145,128","0,5437,12836",4,"circRNA","gene-EXTL3","rna-XR_002137464.1","6,5,4","NW_017739015.1:5669752-5675119|NW_017739015.1:5688083-5700052",0.665343502811,1.24751906777,0.537044343994
"1018","NW_017739015.1",5680556,5688083,"circular_RNA/2",1,"-",5680556,5680556,"0,0,0",2,"145,128","0,7399",2,"circRNA","gene-EXTL3","rna-XR_002137464.1","5,4","NW_017739015.1:5675248-5680556|NW_017739015.1:5688083-5700052",0.332671751405,1.24751906777,0.272498254848
"1019","NW_017739015.1",6751206,6753307,"circular_RNA/8",1,"-",6751206,6751206,"0,0,0",3,"80,88,179","0,1327,1922",8,"circRNA","gene-PTK2B","rna-XM_019733125.1","5,4,3","NW_017739015.1:6746512-6751206|NW_017739015.1:6753307-6767107",1.33068700562,0.504948194098,2.60353763929
"1020","NW_017739015.1",6767107,6767348,"circular_RNA/10",1,"-",6767107,6767107,"0,0,0",1,"241","0",10,"circRNA","gene-PTK2B","rna-XM_019733125.1","2","NW_017739015.1:6753307-6767107|NW_017739015.1:6767348-6767476",1.66335875703,0.504948194098,3.24956719182
"1021","NW_017739015.1",6907343,6931309,"circular_RNA/3",0,"-",6907343,6907343,"0,0,0",9,"109,204,108,165,153,159,137,178,132","0,210,502,2923,3343,8994,9778,15942,23834",3,"circRNA","gene-RAPGEF2","rna-XM_019733147.1","10,9,8,7,6,5,4,3,2","NW_017739015.1:6906851-6907343|NW_017739015.1:6931309-6966224",0.499007627108,0.715244265522,0.701843022146
"1022","NW_017739015.1",6923285,6931309,"circular_RNA/1",0,"-",6923285,6923285,"0,0,0",2,"178,132","0,7892",1,"circRNA","gene-RAPGEF2","rna-XM_019733147.1","3,2","NW_017739015.1:6917258-6923285|NW_017739015.1:6931309-6966224",0.166335875703,0.715244265522,0.243139979295
"1023","NW_017739015.1",6988686,7033666,"circular_RNA/3",1,"-",6988686,6988686,"0,0,0",5,"168,76,84,57,71","0,2008,26459,39613,44909",3,"circRNA","gene-RAPGEF2","rna-XM_019733140.1","6,5,4,3,2","NW_017739015.1:6986129-6988686|NW_017739015.1:7033666-7096476",0.499007627108,0.715244265522,0.701843022146
"1024","NW_017739015.1",6988686,7028356,"circular_RNA/1",0,"-",6988686,6988686,"0,0,0",4,"168,76,84,57","0,2008,26459,39613",1,"circRNA","gene-RAPGEF2","rna-XM_019733140.1","6,5,4,3","NW_017739015.1:6986129-6988686|NW_017739015.1:7028356-7033595",0.166335875703,0.715244265522,0.243139979295
"1025","NW_017739015.1",7248743,7255383,"circular_RNA/1",0,"-",7248743,7248743,"0,0,0",3,"89,202,130","0,409,6510",1,"circRNA","gene-FNIP2","rna-XM_019733167.1","11,10,9","NW_017739015.1:7246958-7248743|NW_017739015.1:7255383-7264743",0.166335875703,0.792541525407,0.219721808929
"1026","NW_017739019.1",434480,548162,"circular_RNA/2",1,"+",434480,434480,"0,0,0",3,"238,85,84","0,102892,113598",2,"circRNA","gene-MED13L","rna-XM_019734015.1","2,3,4","NW_017739019.1:431298-434480|NW_017739019.1:548162-615358",0.332671751405,0.59326462334,0.568028918235
"1027","NW_017739019.1",658671,659224,"circular_RNA/5",1,"+",658671,658671,"0,0,0",2,"224,143","0,410",5,"circRNA","gene-MED13L","rna-XM_019734015.1","24,25","NW_017739019.1:654672-658671|NW_017739019.1:659224-662169",0.831679378514,0.59326462334,1.39520758544
"1028","NW_017739019.1",2653054,2655463,"circular_RNA/10",0,"+",2653054,2653054,"0,0,0",3,"130,82,132","0,2105,2277",10,"circRNA","gene-RASAL1","rna-XM_019734011.1","6,7,8","NW_017739019.1:2650755-2653054|NW_017739019.1:2655463-2656686",1.66335875703,1.8734672316,0.888445909201
"1029","NW_017739019.1",2655159,2655463,"circular_RNA/11",0,"+",2655159,2655159,"0,0,0",2,"82,132","0,172",11,"circRNA","gene-RASAL1","rna-XM_019734011.1","7,8","NW_017739019.1:2653184-2655159|NW_017739019.1:2655463-2656686",1.82969463273,1.8734672316,0.976759564416
"1030","NW_017739019.1",3048385,3073440,"circular_RNA/4",0,"-",3048385,3048385,"0,0,0",6,"167,132,159,80,97,114","0,4147,8080,8363,10744,24941",4,"circRNA","gene-PTPN11","rna-XM_019734065.1","11,10,9,8,7,6","NW_017739019.1:3047442-3048385|NW_017739019.1:3073440-3074114",0.665343502811,0.754055969852,0.883892711344
"1031","NW_017739019.1",3073326,3079373,"circular_RNA/4",0,"-",3073326,3073326,"0,0,0",4,"114,117,193,195","0,788,3700,5852",4,"circRNA","gene-PTPN11","rna-XM_019734065.1","6,5,4,3","NW_017739019.1:3059226-3073326|NW_017739019.1:3079373-3084473",0.665343502811,0.754055969852,0.883892711344
"1032","NW_017739019.1",3372608,3379100,"circular_RNA/2",1,"+",3372608,3372608,"0,0,0",4,"181,100,152,126","0,1014,5706,6366",2,"circRNA","gene-NAA25","rna-XM_019734078.1","14,15,16,17","NW_017739019.1:3368584-3372608|NW_017739019.1:3379100-3381176",0.332671751405,0.296511778427,1.11797253979
"1033","NW_017739019.1",3449021,3456175,"circular_RNA/3",0,"+",3449021,3449021,"0,0,0",6,"105,50,84,139,145,74","0,2682,3630,4506,6340,7080",3,"circRNA","gene-TMEM116","rna-XM_019733890.1","5,6,7,8,9,10","NW_017739019.1:3422961-3449021|NW_017739019.1:3456175-3456938",0.499007627108,1.71325951974,0.295374910904
"1034","NW_017739019.1",3692205,3694740,"circular_RNA/32",0,"+",3692205,3692205,"0,0,0",4,"37,60,72,151","0,1204,1748,2384",32,"circRNA","gene-ATXN2","rna-XM_019733992.1","2,3,4,5","NW_017739019.1:3665088-3692205|NW_017739019.1:3694740-3712777",5.32274802249,0.130175902724,38.0432579271
"1035","NW_017739019.1",3725392,3728061,"circular_RNA/1",1,"+",3725392,3725392,"0,0,0",3,"183,198,108","0,1996,2561",1,"circRNA","gene-ATXN2","rna-XM_019733992.1","12,13,14","NW_017739019.1:3722793-3725392|NW_017739019.1:3728061-3728337",0.166335875703,0.130175902724,1.25796140618
"1036","NW_017739019.1",4276655,4291657,"circular_RNA/5",1,"+",4276655,4276655,"0,0,0",2,"40,279","0,14723",5,"circRNA","gene-HVCN1","rna-XM_019734031.1","3,4","NW_017739019.1:4272532-4276655|NW_017739019.1:4291657-4297390",0.831679378514,0.0415839689257,16.3166851261
"1037","NW_017739019.1",4726577,4727379,"circular_RNA/45",0,"+",4726577,4726577,"0,0,0",3,"72,73,97","0,187,705",45,"circRNA","gene-P2RX4","rna-XM_019733952.1","3,4,5","NW_017739019.1:4723925-4726577|NW_017739019.1:4727379-4729044",7.48511440662,0.42508057124,17.2269572628
"1038","NW_017739019.1",4943615,4944073,"circular_RNA/5",1,"-",4943615,4943615,"0,0,0",2,"107,179","0,279",5,"circRNA","gene-KDM2B","rna-XM_019734017.1","5,4","NW_017739019.1:4933161-4943615|NW_017739019.1:4944073-4963333",0.831679378514,0.277226459505,2.93036853208
"1039","NW_017739019.1",5178273,5182800,"circular_RNA/2",1,"+",5178273,5178273,"0,0,0",3,"112,81,78","0,352,4449",2,"circRNA","gene-WDR66","rna-XM_019734059.1","6,7,8","NW_017739019.1:5175502-5178273|NW_017739019.1:5182800-5184703",0.332671751405,0.0237622679575,10.1495477684
"1040","NW_017739019.1",5692019,5693864,"circular_RNA/1",1,"+",5692019,5692019,"0,0,0",2,"102,172","0,1673",1,"circRNA","gene-HIP1R","rna-XM_019733970.1","4,5","NW_017739019.1:5690592-5692019|NW_017739019.1:5693864-5695988",0.166335875703,1.58850761296,0.1103128157
"1041","NW_017739019.1",6179550,6180557,"circular_RNA/4",0,"-",6179550,6179550,"0,0,0",2,"222,119","0,888",4,"circRNA","gene-RILPL1","rna-XM_019733963.1","4,3","NW_017739019.1:6171362-6179550|NW_017739019.1:6180557-6186281",0.665343502811,2.82770988695,0.23798891702
"1042","NW_017739683.1",166887,167941,"circular_RNA/3",0,"+",166887,166887,"0,0,0",2,"516,154","0,900",3,"circRNA","gene-ZKSCAN1","rna-XM_019717641.1","2,3","NW_017739683.1:159236-166887|NW_017739683.1:167941-169936",0.499007627108,0.665343502811,0.753701819873
"1043","NW_017739300.1",160389,161903,"circular_RNA/506",1,"+",160389,160389,"0,0,0",2,"126,245","0,1269",506,"circRNA","gene-ZDHHC4","rna-XM_019753646.1","6,7","NW_017739300.1:159074-160389|NW_017739300.1:161903-164908",84.1659531056,0.0554452919009,1286.20334115
"1044","NW_017739300.1",583559,585833,"circular_RNA/3",0,"+",583559,583559,"0,0,0",2,"126,1713","0,561",3,"circRNA","gene-TNRC18","rna-XM_019753620.1","4,5","NW_017739300.1:580942-583559|NW_017739300.1:585833-590655",0.499007627108,1.31921556592,0.382938358652
"1045","NW_017739300.1",753231,753829,"circular_RNA/1",0,"+",753231,753231,"0,0,0",1,"598","0",1,"circRNA","gene-RADIL","rna-XR_002139366.1","2","NW_017739300.1:749207-753231|NW_017739300.1:753829-777031",0.166335875703,0.0475245359151,3.06540283894
"1046","NW_017739300.1",1125733,1127696,"circular_RNA/2",0,"-",1125733,1125733,"0,0,0",2,"193,116","0,1847",2,"circRNA","gene-SDK1","rna-XM_019753663.1","18,17","NW_017739300.1:1117912-1125733|NW_017739300.1:1127696-1148004",0.332671751405,0.0950490718301,3.26201598391
"1047","NW_017739108.1",632160,655989,"circular_RNA/2",1,"+",632160,632160,"0,0,0",10,"96,48,30,51,39,91,102,160,113,119","0,848,1919,2734,9792,13404,14547,17575,23471,23710",2,"circRNA","gene-OSBPL9","rna-XM_019742783.1","5,6,7,8,9,10,11,12,13,14","NW_017739108.1:602391-632160|NW_017739108.1:655989-660094",0.332671751405,0.0962997175121,3.22363746043
"1048","NW_017739108.1",634894,649895,"circular_RNA/32",0,"+",634894,634894,"0,0,0",5,"51,39,91,102,160","0,7058,10670,11813,14841",32,"circRNA","gene-OSBPL9","rna-XM_019742783.1","8,9,10,11,12","NW_017739108.1:634109-634894|NW_017739108.1:649895-655631",5.32274802249,0.0962997175121,50.1670949585
"1049","NW_017739108.1",1528670,1568027,"circular_RNA/7",1,"+",1528670,1528670,"0,0,0",7,"127,64,87,151,148,108,154","0,11237,16362,17799,19331,23053,39203",7,"circRNA","gene-SCP2","rna-XM_019742794.1","6,7,8,9,10,11,12","NW_017739108.1:1516107-1528670|NW_017739108.1:1568027-1581191",1.16435112992,1.42309582546,0.819450527353
"1050","NW_017739108.1",2397622,2400301,"circular_RNA/2",0,"-",2397622,2397622,"0,0,0",3,"85,82,153","0,880,2526",2,"circRNA","gene-TMEM59","rna-XM_019742809.1","7,6,5","NW_017739108.1:2393760-2397622|NW_017739108.1:2400301-2402260",0.332671751405,1.25940020175,0.269947768192
"1051","NW_017739442.1",845556,857790,"circular_RNA/1",1,"+",845556,845556,"0,0,0",11,"196,123,168,112,143,189,94,95,181,108,93","0,1258,4804,5554,6830,8270,9633,9881,10435,11384,12141",1,"circRNA","gene-PIK3C2B","rna-XM_019711443.1","11,12,13,14,15,16,17,18,19,20,21","NW_017739442.1:844380-845556|NW_017739442.1:857790-859013",0.166335875703,0.476829510348,0.362212791038
"1052","NW_017739442.1",859013,863628,"circular_RNA/7",0,"+",859013,859013,"0,0,0",3,"130,137,170","0,940,4445",7,"circRNA","gene-PIK3C2B","rna-XM_019711443.1","22,23,24","NW_017739442.1:857790-859013|NW_017739442.1:863628-864422",1.16435112992,0.476829510348,2.41224310556
"1053","NW_017739719.1",376354,378345,"circular_RNA/3",0,"+",376354,376354,"0,0,0",2,"101,209","0,1782",3,"circRNA","gene-TMEM164","rna-XM_019718120.1","6,7","NW_017739719.1:350865-376354|NW_017739719.1:378345-394721",0.499007627108,0.194058521653,2.49441985066
"1054","NW_017739292.1",1017485,1019855,"circular_RNA/72",0,"-",1017485,1017485,"0,0,0",2,"72,239","0,2131",72,"circRNA","gene-ZW10","rna-XM_019753348.1","11,10","NW_017739292.1:1011227-1017485|NW_017739292.1:1019855-1022801",11.9761830506,0.0712868038726,147.455459922
"1055","NW_017739292.1",1262695,1264054,"circular_RNA/9",0,"+",1262695,1262695,"0,0,0",1,"1359","0",9,"circRNA","gene-ZBTB16","rna-XM_019753309.1","2","NW_017739292.1:1259641-1262695|NW_017739292.1:1264054-1349713",1.49702288132,4.51879128992,0.332764922215
"1056","NW_017739341.1",407540,415821,"circular_RNA/1",0,"+",407540,407540,"0,0,0",6,"172,98,130,153,143,128","0,1863,3180,4299,6390,8153",1,"circRNA","gene-TLN2","rna-XM_019755357.1","5,6,7,8,9,10","NW_017739341.1:350001-407540|NW_017739341.1:415821-431065",0.166335875703,0.924714698822,0.188652083813
"1057","NW_017739341.1",411839,432229,"circular_RNA/1",1,"+",411839,411839,"0,0,0",5,"153,143,128,64,105","0,2091,3854,19226,20285",1,"circRNA","gene-TLN2","rna-XM_019755357.1","8,9,10,11,12","NW_017739341.1:410850-411839|NW_017739341.1:432229-443097",0.166335875703,0.924714698822,0.188652083813
"1058","NW_017739341.1",448226,452768,"circular_RNA/1",1,"+",448226,448226,"0,0,0",4,"102,77,181,114","0,835,3431,4428",1,"circRNA","gene-TLN2","rna-XM_019755357.1","14,15,16,17","NW_017739341.1:443253-448226|NW_017739341.1:452768-454854",0.166335875703,0.924714698822,0.188652083813
"1059","NW_017739341.1",468129,482098,"circular_RNA/2",1,"+",468129,468129,"0,0,0",6,"129,114,114,135,129,103","0,1336,3572,9515,11591,13866",2,"circRNA","gene-TLN2","rna-XM_019755357.1","24,25,26,27,28,29","NW_017739341.1:464875-468129|NW_017739341.1:482098-491957",0.332671751405,0.924714698822,0.366605715987
"1060","NW_017739341.1",515249,519892,"circular_RNA/5",1,"+",515249,515249,"0,0,0",4,"141,182,133,102","0,579,2044,4541",5,"circRNA","gene-TLN2","rna-XM_019755357.1","39,40,41,42","NW_017739341.1:509369-515249|NW_017739341.1:519892-524192",0.831679378514,0.924714698822,0.900466612513
"1061","NW_017739341.1",533052,561909,"circular_RNA/1",1,"+",533052,533052,"0,0,0",10,"147,102,120,147,167,184,126,117,186,108","0,4141,6721,13862,17275,18361,21920,22239,24590,28749",1,"circRNA","gene-TLN2","rna-XM_019755357.1","44,45,46,47,48,49,50,51,52,53","NW_017739341.1:524363-533052|NW_017739341.1:561909-576278",0.166335875703,0.924714698822,0.188652083813
"1062","NW_017739341.1",561801,577363,"circular_RNA/4",0,"+",561801,561801,"0,0,0",3,"108,106,125","0,14477,15437",4,"circRNA","gene-TLN2","rna-XM_019755357.1","53,54,55","NW_017739341.1:557828-561801|NW_017739341.1:577363-589378",0.665343502811,0.924714698822,0.722512980337
"1063","NW_017739341.1",1164395,1188652,"circular_RNA/1",1,"+",1164395,1164395,"0,0,0",7,"61,132,84,82,83,114,114","0,4048,15476,18804,20062,21404,24143",1,"circRNA","gene-USP3","rna-XM_019755364.1","2,3,4,5,6,7,8","NW_017739341.1:1141004-1164395|NW_017739341.1:1188652-1195889",0.166335875703,2.36434566177,0.0742671459098
"1064","NW_017739341.1",1179871,1188652,"circular_RNA/2",1,"+",1179871,1179871,"0,0,0",5,"84,82,83,114,114","0,3328,4586,5928,8667",2,"circRNA","gene-USP3","rna-XM_019755364.1","4,5,6,7,8","NW_017739341.1:1168575-1179871|NW_017739341.1:1188652-1195889",0.332671751405,2.36434566177,0.144322605138
"1065","NW_017739341.1",1304789,1307122,"circular_RNA/3",1,"-",1304789,1304789,"0,0,0",2,"216,269","0,2064",3,"circRNA","gene-HERC1","rna-XM_019755337.1","27,26","NW_017739341.1:1304163-1304789|NW_017739341.1:1307122-1313986",0.499007627108,0.341093821061,1.44977665961
"1066","NW_017739709.1",672304,672961,"circular_RNA/1",1,"-",672304,672304,"0,0,0",2,"220,99","0,558",1,"circRNA","gene-KDM6A","rna-XM_019717926.1","12,11","NW_017739709.1:671756-672304|NW_017739709.1:672961-677549",0.166335875703,0.230311212511,0.733781307416
"1067","NW_017739709.1",713860,754208,"circular_RNA/16",0,"-",713860,713860,"0,0,0",4,"121,59,50,109","0,9788,32419,40239",16,"circRNA","gene-KDM6A","rna-XM_019717926.1","6,5,4,3","NW_017739709.1:697007-713860|NW_017739709.1:754208-816003",2.66137401124,0.230311212511,11.1163103183
"1068","NW_017739261.1",299274,299555,"circular_RNA/4",0,"+",299274,299274,"0,0,0",1,"281","0",4,"ciRNA","gene-PPP1R3E","rna-XM_019751797.1","2","NW_017739261.1:299274-299577",0.665343502811,0.665343502811,1
"1069","NW_017739261.1",299274,299556,"circular_RNA/3",0,"+",299274,299274,"0,0,0",1,"282","0",3,"ciRNA","gene-PPP1R3E","rna-XM_019751797.1","2","NW_017739261.1:299274-299577",0.499007627108,0.665343502811,0.753701819873
"1070","NW_017739263.1",152265,164670,"circular_RNA/2",1,"+",152265,152265,"0,0,0",3,"94,59,83","0,4591,12322",2,"circRNA","gene-UBE2K","rna-XM_019751921.1","2,3,4","NW_017739263.1:123479-152265|NW_017739263.1:164670-172567",0.332671751405,0.471284981158,0.711993444259
"1071","NW_017739263.1",213328,219479,"circular_RNA/5",1,"-",213328,213328,"0,0,0",5,"109,146,63,120,133","0,1105,2020,5376,6018",5,"circRNA","gene-PDS5A","rna-XM_019751957.1","25,24,23,22,21","NW_017739263.1:208641-213328|NW_017739263.1:219479-226953",0.831679378514,0.192325856281,4.16001886257
"1072","NW_017739263.1",241815,250204,"circular_RNA/3",0,"-",241815,241815,"0,0,0",2,"106,116","0,8273",3,"circRNA","gene-PDS5A","rna-XM_019751957.1","12,11","NW_017739263.1:239662-241815|NW_017739263.1:250204-257350",0.499007627108,0.192325856281,2.51578140562
"1073","NW_017739263.1",259989,276116,"circular_RNA/1",0,"-",259989,259989,"0,0,0",8,"82,114,152,146,95,116,141,81","0,1995,4347,6671,7725,9828,14057,16046",1,"circRNA","gene-PDS5A","rna-XM_019751956.1","14,13,12,11,10,9,8,7","NW_017739263.1:257783-259989|NW_017739263.1:276116-278163",0.166335875703,0.192325856281,0.871543948679
"1074","NW_017739263.1",281488,282932,"circular_RNA/1",0,"-",281488,281488,"0,0,0",2,"87,204","0,1240",1,"circRNA","gene-PDS5A","rna-XM_019751956.1","4,3","NW_017739263.1:280767-281488|NW_017739263.1:282932-308013",0.166335875703,0.192325856281,0.871543948679
"1075","NW_017739263.1",407005,411424,"circular_RNA/20",1,"+",407005,407005,"0,0,0",2,"77,156","0,4263",20,"circRNA","gene-N4BP2","rna-XM_019751986.1","5,6","NW_017739263.1:402985-407005|NW_017739263.1:411424-413038",3.32671751405,0.213860411618,14.9053487838
"1076","NW_017739263.1",683261,741074,"circular_RNA/14",0,"-",683261,683261,"0,0,0",4,"124,90,32,86","0,53989,54677,57727",14,"circRNA","gene-RBM47","rna-XM_019751968.1","5,4,3,2","NW_017739263.1:661985-683261|NW_017739263.1:741074-747365",2.32870225984,5.18967932193,0.449778171892
"1077","NW_017739263.1",737250,741074,"circular_RNA/124",0,"-",737250,737250,"0,0,0",3,"90,32,86","0,688,3738",124,"circRNA","gene-RBM47","rna-XM_019751968.1","4,3,2","NW_017739263.1:683385-737250|NW_017739263.1:741074-747365",20.6256485871,5.18967932193,3.96863870048
"1078","NW_017739263.1",997092,1000247,"circular_RNA/19",0,"-",997092,997092,"0,0,0",2,"128,147","0,3008",19,"circRNA","gene-APBB2","rna-XM_019751896.1","9,8","NW_017739263.1:969833-997092|NW_017739263.1:1000247-1029763",3.16038163835,0.499007627108,6.22855428781
"1079","NW_017739382.1",450391,452398,"circular_RNA/2",1,"-",450391,450391,"0,0,0",2,"132,179","0,1828",2,"circRNA","gene-POLA1","rna-XM_019757051.1","34,33","NW_017739382.1:406816-450391|NW_017739382.1:452398-465284",0.332671751405,0.559073360001,0.60215742906
"1080","NW_017739382.1",465284,470723,"circular_RNA/1",1,"-",465284,465284,"0,0,0",2,"175,132","0,5307",1,"circRNA","gene-POLA1","rna-XM_019757051.1","32,31","NW_017739382.1:452398-465284|NW_017739382.1:470723-477032",0.166335875703,0.559073360001,0.309864927964
"1081","NW_017739382.1",538596,547368,"circular_RNA/1",0,"-",538596,538596,"0,0,0",6,"123,150,125,100,120,130","0,531,5159,6867,8031,8642",1,"circRNA","gene-POLA1","rna-XM_019757051.1","26,25,24,23,22,21","NW_017739382.1:481399-538596|NW_017739382.1:547368-549908",0.166335875703,0.559073360001,0.309864927964
"1082","NW_017739382.1",572422,587977,"circular_RNA/1",0,"-",572422,572422,"0,0,0",9,"179,226,88,93,63,113,81,97,125","0,276,794,1312,2240,2773,10202,11361,15430",1,"circRNA","gene-POLA1","rna-XM_019757051.1","10,9,8,7,6,5,4,3,2","NW_017739382.1:566937-572422|NW_017739382.1:587977-592366",0.166335875703,0.559073360001,0.309864927964
"1083","NW_017739382.1",582624,587977,"circular_RNA/2",0,"-",582624,582624,"0,0,0",3,"81,97,125","0,1159,5228",2,"circRNA","gene-POLA1","rna-XM_019757051.1","4,3,2","NW_017739382.1:575308-582624|NW_017739382.1:587977-592366",0.332671751405,0.559073360001,0.60215742906
"1084","NW_017738972.1",126800,143355,"circular_RNA/21",1,"+",126800,126800,"0,0,0",3,"258,145,172","0,2932,16383",21,"circRNA","gene-MAN2A1","rna-XM_019727767.1","2,3,4","NW_017738972.1:104839-126800|NW_017738972.1:143355-160085",3.49305338976,0.446480508465,7.67404812429
"1085","NW_017738972.1",126800,129877,"circular_RNA/1",0,"+",126800,126800,"0,0,0",2,"258,145","0,2932",1,"circRNA","gene-MAN2A1","rna-XM_019727767.1","2,3","NW_017738972.1:104839-126800|NW_017738972.1:129877-143183",0.166335875703,0.446480508465,0.386294425354
"1086","NW_017738972.1",219426,225160,"circular_RNA/2",1,"+",219426,219426,"0,0,0",4,"166,219,123,115","0,1418,2962,5619",2,"circRNA","gene-MAN2A1","rna-XM_019727767.1","13,14,15,16","NW_017738972.1:191591-219426|NW_017738972.1:225160-237427",0.332671751405,0.446480508465,0.750682110299
"1087","NW_017738972.1",1078820,1080405,"circular_RNA/5",1,"+",1078820,1078820,"0,0,0",2,"101,118","0,1467",5,"circRNA","gene-WDR36","rna-XM_019727769.1","3,4","NW_017738972.1:1076830-1078820|NW_017738972.1:1080405-1082591",0.831679378514,0.249503813554,3.24341814861
"1088","NW_017738972.1",1947024,1954120,"circular_RNA/6",0,"-",1947024,1947024,"0,0,0",3,"122,78,92","0,5530,7004",6,"circRNA","gene-EPB41L4A","rna-XM_019727789.1","12,11,10","NW_017738972.1:1927181-1947024|NW_017738972.1:1954120-1969682",0.998015254216,0.0907286594742,10.0072338844
"1089","NW_017738972.1",5211701,5214119,"circular_RNA/1",0,"+",5211701,5211701,"0,0,0",2,"137,161","0,2257",1,"circRNA","gene-RNF10","rna-XM_019727857.1","6,7","NW_017738972.1:5211622-5211701|NW_017738972.1:5214119-5215388",0.166335875703,0.977223269754,0.178618030091
"1090","NW_017739711.1",163466,167563,"circular_RNA/4",1,"-",163466,163466,"0,0,0",2,"140,135","0,3962",4,"circRNA","gene-EVC2","rna-XM_019718017.1","7,6","NW_017739711.1:148520-163466|NW_017739711.1:167563-180039",0.665343502811,0,67.5343502811
"1091","NW_017739391.1",275111,280019,"circular_RNA/9",0,"+",275111,275111,"0,0,0",2,"123,151","0,4757",9,"circRNA","gene-BBS9","rna-XM_019757310.1","2,3","NW_017739391.1:267830-275111|NW_017739391.1:280019-284243",1.49702288132,0.19009814366,7.53141860167
"1092","NW_017739391.1",408606,416316,"circular_RNA/3",1,"+",408606,408606,"0,0,0",3,"182,77,54","0,4725,7656",3,"circRNA","gene-BBS9","rna-XM_019757310.1","10,11,12","NW_017739391.1:366466-408606|NW_017739391.1:416316-421637",0.499007627108,0.19009814366,2.54378985131
"1093","NW_017739391.1",421637,454495,"circular_RNA/1",1,"+",421637,421637,"0,0,0",7,"103,105,15,141,96,173,153","0,1603,3954,10256,16709,29565,32705",1,"circRNA","gene-BBS9","rna-XM_019757310.1","13,14,15,16,17,18,19","NW_017739391.1:416316-421637|NW_017739391.1:454495-456201",0.166335875703,0.19009814366,0.881246934517
"1094","NW_017739391.1",451202,454495,"circular_RNA/4",1,"+",451202,451202,"0,0,0",2,"173,153","0,3140",4,"circRNA","gene-BBS9","rna-XM_019757310.1","18,19","NW_017739391.1:438442-451202|NW_017739391.1:454495-456201",0.665343502811,0.19009814366,3.37506130971
"1095","NW_017739393.1",765493,772572,"circular_RNA/21",0,"-",765493,765493,"0,0,0",3,"71,76,95","0,3257,6984",21,"circRNA","gene-TTC13","rna-XM_019757353.1","4,3,2","NW_017739393.1:757084-765493|NW_017739393.1:772572-786430",3.49305338976,0.118811339788,27.1952251683
"1096","NW_017739395.1",833146,835079,"circular_RNA/81",1,"+",833146,833146,"0,0,0",3,"99,46,95","0,657,1838",81,"circRNA","gene-USP30","rna-XM_019757498.1","5,6,7","NW_017739395.1:828933-833146|NW_017739395.1:835079-838376",13.4732059319,0.299404576265,43.5779137292
"1097","NW_017739395.1",878862,879509,"circular_RNA/7",0,"+",878862,878862,"0,0,0",1,"647","0",7,"circRNA","gene-ACACB","rna-XM_019757437.1","2","NW_017739395.1:869016-878862|NW_017739395.1:879509-898967",1.16435112992,13.5840965157,0.0863868465671
