"gene_id","new_gene_name","identity","evalue","bitscore","ref_species","ref_gene_id","original_name"
"ENSMFUG00006013000244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013000244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_280_5d846b90"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,3.9e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.13e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.53e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.72e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006013100244","PCCA",97.917,4.88e-22,108,"mma","ENSMMUG00000004493.4","novel_gene_291_5d769ab4"
"ENSMFUG00006014400244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_1618_5d71f2e7"
"ENSMFUG00006014400244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_1618_5d71f2e7"
"ENSMFUG00006014400244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_1618_5d71f2e7"
"ENSMFUG00006014500244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_304_5d846b90"
"ENSMFUG00006014500244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_304_5d846b90"
"ENSMFUG00006014500244","DOCK9",96.356,0,4154,"hsa","ENSG00000088387.22","novel_gene_304_5d846b90"
"ENSMFUG00006024200244","KLHL1",96.791,0,1505,"hsa","ENSG00000150361.12","novel_gene_312_5d846b90"
"ENSMFUG00006024200244","KLHL1",96.791,0,1505,"hsa","ENSG00000150361.12","novel_gene_312_5d846b90"
"ENSMFUG00006024300244","KLHL1",96.791,0,1505,"hsa","ENSG00000150361.12","novel_gene_323_5d769ab4"
"ENSMFUG00006024300244","KLHL1",96.791,0,1505,"hsa","ENSG00000150361.12","novel_gene_323_5d769ab4"
"ENSMFUG00006025000244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_1661_5d71f2e7"
"ENSMFUG00006025000244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_1661_5d71f2e7"
"ENSMFUG00006025000244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_1661_5d71f2e7"
"ENSMFUG00006025200244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_324_5d769ab4"
"ENSMFUG00006025200244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_324_5d769ab4"
"ENSMFUG00006025200244","PCDH9",94.018,0,2371,"mma","ENSMMUG00000005620.4","novel_gene_324_5d769ab4"
"ENSMFUG00006026300244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_315_5d846b90"
"ENSMFUG00006026300244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_315_5d846b90"
"ENSMFUG00006026300244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_315_5d846b90"
"ENSMFUG00006026400244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_326_5d769ab4"
"ENSMFUG00006026400244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_326_5d769ab4"
"ENSMFUG00006026400244","DIAPH3",89.355,0,1997,"hsa","ENSG00000139734.19","novel_gene_326_5d769ab4"
"ENSMFUG00006027100094","UNKNOWN",63.889,1.95e-40,144,"mma","ENSMMUG00000062829.1","novel_gene_1664_5d71f2e7"
"ENSMFUG00006027100094","UNKNOWN",63.889,2.64e-40,144,"mma","ENSMMUG00000053009.1","novel_gene_1664_5d71f2e7"
"ENSMFUG00006027100094","UNKNOWN",64.815,3.15e-40,144,"mma","ENSMMUG00000055525.1","novel_gene_1664_5d71f2e7"
"ENSMFUG00006027100094","UNKNOWN",63.889,3.88e-40,144,"mma","ENSMMUG00000052233.1","novel_gene_1664_5d71f2e7"
"ENSMFUG00006029700244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.55e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.55e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",97.143,6.55e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029700244","VWA8",100,7.62e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_285_5d846b90"
"ENSMFUG00006029800244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,2.46e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,2.84e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.07e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.12e-33,147,"hsa","ENSG00000102763.18","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.13e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",97.143,6.38e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
"ENSMFUG00006029800244","VWA8",100,7.42e-33,147,"mma","ENSMMUG00000011594.4","novel_gene_297_5d769ab4"
